"teamid","esportsgameid","platformgameid","side"
"100205573496804586","106269654661533440","ESPORTSTMNT03:1997577","200"
"107467794614674479","109467087407753236","ESPORTSTMNT02:3159397","200"
"105550005698683818","107565607661108909","ESPORTSTMNT03:2568626","200"
"105504044166670507","109539770335803963","ESPORTSTMNT04:2664736","200"
"105594116005157262","106311748112013536","ESPORTSTMNT03:1992753","200"
"106806773698472633","106845973125573808","ESPORTSTMNT01:2240500","200"
"103535282151674574","104253013264701024","ESPORTSTMNT05:1530265","200"
"107582641798795198","108286105477599494","ESPORTSTMNT03:2785517","200"
"105559480124455983","109539770335869569","ESPORTSTMNT06:2775662","200"
"106371141659311452","107468404709642532","ESPORTSTMNT06:2210667","200"
"98767991860392497","104174992730350812","ESPORTSTMNT03:1432289","200"
"102787200120306562","107417741194085537","ESPORTSTMNT01:2706200","200"
"107598785733448849","108285990206197699","ESPORTSTMNT03:2704088","200"
"105521419784127190","107416436274296559","ESPORTSTMNT06:2191040","200"
"102787200132955066","107417530554631186","ESPORTSTMNT03:2543455","200"
"99566406332987990","102147203011363783","ESPORTSTMNT01:1152607","200"
"101383792891050518","102147203012674507","ESPORTSTMNT01:1155105","200"
"105550054006182911","107559433600201045","ESPORTSTMNT01:2771624","200"
"98767991921462763","102147203007366075","ESPORTSTMNT01:1152530","200"
"101383793567806688","107417059263365786","ESPORTSTMNT06:2210177","200"
"107581284487120142","109672513960269709","ESPORTSTMNT03:3122880","200"
"99566405128626825","103462454892730089","ESPORTSTMNT02:1322823","200"
"100205576949530558","102235771814597232","ESPORTSTMNT04:970985","200"
"105913238372341488","106858019191711401","ESPORTSTMNT02:2141801","200"
"107597866344501908","108155414585564661","ESPORTSTMNT05:2940841","200"
"105550049871017396","107439257588333979","ESPORTSTMNT02:2674294","200"
"103535282113853330","106342376606083754","ESPORTSTMNT05:1981189","200"
"99871276356460471","102181142520753837","ESPORTSTMNT01:1155300","200"
"102787200130988976","106385973094040243","ESPORTSTMNT06:1830647","200"
"105549997263803379","107565607661174537","ESPORTSTMNT01:2782842","200"
"102787200155434012","105990084005182066","ESPORTSTMNT04:1660187","200"
"105550005698683818","108211948457062902","ESPORTSTMNT02:2810335","200"
"100725845022060229","109625152897726715","ESPORTSTMNT03:3123048","200"
"101383793574360315","108176672286598169","ESPORTSTMNT06:2470261","200"
"109480056092207899","110413046183474877","ESPORTSTMNT03:3197161","200"
"109749493607708438","110444946768907044","ESPORTSTMNT03:3193783","200"
"108361552741927561","110574245860980096","ESPORTSTMNT03:3191542","200"
"108352305932141947","110444946768907060","ESPORTSTMNT03:3177449","200"
"99566408358330419","108998961199305811","ESPORTSTMNT02:3042903","200"
"102747101565183056","104174613333860774","ESPORTSTMNT02:1413453","200"
"107599485973747723","110310652412781684","ESPORTSTMNT06:2823255","200"
"105550026570060790","110378429158160224","ESPORTSTMNT02:3221346","200"
"108361575122450254","110574245860980130","ESPORTSTMNT03:3182857","200"
"107582157086477662","110372140233682042","ESPORTSTMNT03:3180038","200"
"99566404845279652","110428848767940972","LPL_B:326707","200"
"107456355516438414","110343648528758793","ESPORTSTMNT04:2688518","200"
"107693836459380354","110444842959428690","ESPORTSTMNT01:3391375","200"
"101422616509070746","105788375893721916","ESPORTSTMNT06:1680693","200"
"103461966981927044","109518697662385287","ESPORTSTMNT01:3339211","200"
"105550051809743868","107439257588333954","ESPORTSTMNT02:2551558","200"
"107251374793416561","109749565998839692","ESPORTSTMNT02:3170241","200"
"107598878262940546","108285990206197693","ESPORTSTMNT01:2906278","200"
"99566404581868574","102181142522195640","ESPORTSTMNT05:1200115","200"
"101428372607057464","102147204143096438","ESPORTSTMNT01:1153017","200"
"103461966975897718","108471075295550108","ESPORTSTMNT03:2796258","200"
"107179740624168899","110424377526038761","ESPORTSTMNT04:2687428","200"
"100205573496804586","103540364360693610","ESPORTSTMNT02:1286918","200"
"105550049871017396","107559433600201027","ESPORTSTMNT02:2671156","200"
"103461966975897718","106273298443407999","ESPORTSTMNT02:2071321","200"
"99566408222831088","108211865723912181","ESPORTSTMNT04:2410478","200"
"103461966975897718","107561230007853859","ESPORTSTMNT01:2730866","200"
"108361578564310810","108352419996980009","ESPORTSTMNT02:2840815","200"
"98926509885559666","107458367241871134","ESPORTSTMNT01:2872138","200"
"108078422885368642","109467311740775404","ESPORTSTMNT03:3097817","200"
"105559480124455983","105562556576287748","ESPORTSTMNT03:1756372","200"
"105521451717484016","108171529104961691","ESPORTSTMNT02:2775575","200"
"98926509892121852","105658534675942236","ESPORTSTMNT02:1934012","200"
"105505619546859895","108195478958468448","ESPORTSTMNT04:2450683","200"
"98926509884398584","104174992718881866","ESPORTSTMNT02:1394597","200"
"99566406338282437","106737608043824818","ESPORTSTMNT03:2093045","200"
"100725845022060229","108195478958533997","ESPORTSTMNT04:2450994","200"
"99566405130451785","103462454882440796","ESPORTSTMNT01:1303904","200"
"99322214695067838","108822994175151129","ESPORTSTMNT04:2471493","200"
"99566405130451785","106273298443276778","ESPORTSTMNT01:2142621","200"
"98767991930907107","103462440145685310","ESPORTSTMNT06:1170738","200"
"105520819263036609","106306653060886961","ESPORTSTMNT03:2050736","200"
"99566406490127625","102844294674286796","ESPORTSTMNT06:1071398","200"
"98767991860392497","105658534675876632","ESPORTSTMNT02:1732294","200"
"107423086908356081","107417432878793631","ESPORTSTMNT03:2543554","200"
"99322214684939974","106433149543831551","ESPORTSTMNT03:2093859","200"
"108160026618060825","107904811182472345","ESPORTSTMNT01:2917001","200"
"103461966975897718","107561230007919410","ESPORTSTMNT03:2565766","200"
"107582157086477662","109988859573059987","ESPORTSTMNT01:3331757","200"
"108352305932141947","109539799649228700","ESPORTSTMNT03:3090682","200"
"105514907449611976","108158179540572185","ESPORTSTMNT04:2411277","200"
"99294153828264740","109517090067785385","ESPORTSTMNT03:3114509","200"
"104251016988118464","106342376606149334","ESPORTSTMNT06:1880122","200"
"107251295460371069","107256578724179820","ESPORTSTMNT01:2572398","200"
"105505619546859895","107418445248279877","ESPORTSTMNT02:2663581","200"
"103461966965149786","108176672286663769","ESPORTSTMNT06:2531409","200"
"105913232697120493","105913088925085259","ESPORTSTMNT03:1826729","200"
"103935523328473675","105990084005116464","ESPORTSTMNT04:1660281","200"
"102787200129022886","103936903255867916","ESPORTSTMNT06:1190924","200"
"105536738266035235","109539799649228742","ESPORTSTMNT02:3161066","200"
"109539675734129088","109467335887666723","ESPORTSTMNT02:3142313","200"
"99566408358330419","110411420270240384","ESPORTSTMNT02:3215003","200"
"107582184905264520","107682708470039107","ESPORTSTMNT03:2566376","200"
"108203159356403647","108256075287950219","ESPORTSTMNT06:2340396","200"
"100725845022060229","104072420722551911","ESPORTSTMNT03:1353591","200"
"105515219038427019","108158179540637797","ESPORTSTMNT06:2532105","200"
"104367068120825486","106269875363957484","ESPORTSTMNT02:2077748","200"
"102787200151698443","109467129926983455","ESPORTSTMNT02:3170084","200"
"99566406490127625","102844294669109446","ESPORTSTMNT06:1071502","200"
"100725845018863243","106269654661664634","ESPORTSTMNT01:2139392","200"
"99566405126602853","106433133840579065","ESPORTSTMNT03:2101809","200"
"107423086908356081","108172137677894192","ESPORTSTMNT03:2792697","200"
"107467794614674479","108171648028291374","ESPORTSTMNT02:2784966","200"
"104202382255290736","107405837336900462","ESPORTSTMNT03:2566834","200"
"108404211655217274","110418013824099219","ESPORTSTMNT06:2817829","200"
"99294153828264740","105658534676007898","ESPORTSTMNT03:2072623","200"
"102787200120306562","110343648528824363","ESPORTSTMNT06:2821247","200"
"109800832177252614","110310652412781694","ESPORTSTMNT06:2823165","200"
"109523293035238887","110424922268009166","ESPORTSTMNT06:2820718","200"
"103495716886587312","110429898578824021","ESPORTSTMNT06:2818717","200"
"107700204561086446","110423696149447645","ESPORTSTMNT02:3218044","200"
"99566405128626825","106273298443211193","ESPORTSTMNT02:1922144","200"
"98767991877340524","107458367241084536","ESPORTSTMNT03:2562433","200"
"102141671183409133","108322950357363305","ESPORTSTMNT01:3080911","200"
"106857734387052095","108514431836358126","ESPORTSTMNT05:2980875","200"
"98926509883054987","103462440145619694","ESPORTSTMNT02:1281322","200"
"107598805167594304","109675807409404971","ESPORTSTMNT01:3331468","200"
"103461966981927044","109518697662385258","ESPORTSTMNT01:3333508","200"
"107575082591536093","107597929684883544","ESPORTSTMNT01:2810159","200"
"109480056092207899","110471059652887222","ESPORTSTMNT02:3226692","200"
"99566404853058754","110428848767941183","LPL_A:343484","200"
"106269859169658575","110423696149447699","ESPORTSTMNT02:3222449","200"
"108361575122450254","110574245860980134","ESPORTSTMNT03:3190608","200"
"107575082591536093","110444842959428672","ESPORTSTMNT03:3178347","200"
"107582184905264520","110372140233682086","ESPORTSTMNT02:3218509","200"
"105536918475957734","110444946768907040","ESPORTSTMNT04:2686473","200"
"107467834753797729","110349992510464573","ESPORTSTMNT01:3382498","200"
"99566405124618295","106858019191580218","ESPORTSTMNT02:2140318","200"
"98767991926151025","110198981285459189","ESPORTSTMNT04:2675809","200"
"99566405126602853","107921365941662665","ESPORTSTMNT03:2654194","200"
"102747101562758215","104174613333860755","ESPORTSTMNT02:1405151","200"
"101428372602011186","103540398659279019","ESPORTSTMNT03:1334408","200"
"101428372602011186","104169308698228030","ESPORTSTMNT03:1433729","200"
"98767991926151025","104169295295198360","ESPORTSTMNT06:1310860","200"
"107581287168722290","109672513960335284","ESPORTSTMNT03:3091513","200"
"100725845018863243","102300216834974937","ESPORTSTMNT03:1111304","200"
"99566404581868574","103540364360693582","ESPORTSTMNT02:1296174","200"
"99566404855553726","102844294670878922","ESPORTSTMNT06:1061043","200"
"107599112065439311","107677841286697843","ESPORTSTMNT02:2577533","200"
"103877625775457850","106312505038723605","ESPORTSTMNT03:2051430","200"
"102787200132955066","103936903251214735","ESPORTSTMNT06:1180366","200"
"107603548241713732","108285920951532504","ESPORTSTMNT02:2775814","200"
"105913238372341488","110574243271705361","ESPORTSTMNT01:3368812","200"
"102787200149928963","109467311740841035","ESPORTSTMNT01:3337860","200"
"98926509884398584","108206686183472872","ESPORTSTMNT02:2973549","200"
"100783238110621058","101978171959103379","ESPORTSTMNT01:1121307","200"
"105515219038427019","107468370561257681","ESPORTSTMNT05:2600091","200"
"107179740624168899","109467335887666801","ESPORTSTMNT04:2670284","200"
"103935446548920777","105568157422146454","ESPORTSTMNT06:1580753","200"
"103461966981927044","109518697662122720","ESPORTSTMNT02:3144159","200"
"99566408217955692","110056852358713618","ESPORTSTMNT01:3339186","200"
"99566408221114231","108211865723846629","ESPORTSTMNT02:2778177","200"
"102747101565183056","107418445248279859","ESPORTSTMNT03:2580310","200"
"105549998884468136","110471139171602626","ESPORTSTMNT02:3230791","200"
"98767991853197861","110371551279147590","ESPORTSTMNT01:3416073","200"
"98767991853197861","110371551279081973","ESPORTSTMNT02:3220958","200"
"107251374793416561","110416959492258783","ESPORTSTMNT03:3188542","200"
"110506938087991033","110507407706737180","ESPORTSTMNT02:3220222","200"
"101388912911039804","110428848767940990","LPL_B:328592","200"
"98767991887166787","110428848767941108","LPL_B:327929","200"
"99566404846951820","110428848767940949","LPL_B:327851","200"
"101428372598668846","110395308895739868","ESPORTSTMNT02:3216581","200"
"107581296208168309","109659890856073509","ESPORTSTMNT03:3088317","200"
"107582618156093368","109988982683247125","ESPORTSTMNT03:3124412","200"
"100205573495116443","106926282335055857","ESPORTSTMNT04:1961320","200"
"105536738266035235","106319725619062298","ESPORTSTMNT01:2146131","200"
"102747101562758215","104174613333860698","ESPORTSTMNT02:1403931","200"
"103535282143744679","103556721519465996","ESPORTSTMNT06:1170089","200"
"102787200134790084","105562790072929566","ESPORTSTMNT04:1490439","200"
"105709099258505657","108197674527204352","ESPORTSTMNT02:2778974","200"
"105550026570060790","109625838810505211","ESPORTSTMNT01:3339735","200"
"99566406069969565","105562822076349379","ESPORTSTMNT05:1860778","200"
"99566408221114231","106297375706500581","ESPORTSTMNT03:2001847","200"
"105550033967461806","107559433600069807","ESPORTSTMNT01:2732710","200"
"105549998884468136","107565607661108951","ESPORTSTMNT02:2553806","200"
"100725845018863243","106269654661402288","ESPORTSTMNT03:2003900","200"
"107581755241449104","108286049960172452","ESPORTSTMNT02:2820132","200"
"102787200155434012","107417432878793591","ESPORTSTMNT03:2569049","200"
"99566406065437842","105562822076283717","ESPORTSTMNT05:1830704","200"
"99566406338282437","102147203009397697","ESPORTSTMNT01:1141731","200"
"103535282158162659","108197636731550592","ESPORTSTMNT06:2531234","200"
"107467834753797729","108171648028488148","ESPORTSTMNT03:2920963","200"
"105553729458550723","105596416965467023","ESPORTSTMNT04:1610276","200"
"99566405130451785","108471075295615716","ESPORTSTMNT03:2890552","200"
"105514907449611976","109467129926917783","ESPORTSTMNT04:2665607","200"
"107467827374313054","107468241211019100","ESPORTSTMNT02:2553193","200"
"103535282124208038","103535402770536712","ESPORTSTMNT01:1303974","200"
"109782787975510889","109974742842861444","ESPORTSTMNT03:3131782","200"
"107597875833524424","109467260900436928","ESPORTSTMNT01:3336975","200"
"107563714667537640","109919226378726257","ESPORTSTMNT06:2774603","200"
"105536738266035235","108166853211611283","ESPORTSTMNT03:2793542","200"
"103935446548920777","107468370561126435","ESPORTSTMNT04:2110693","200"
"103877925817094140","105562379829072020","ESPORTSTMNT06:1570554","200"
"107416342401528388","109539822194469938","ESPORTSTMNT06:2773701","200"
"107599144012469862","109676354720577949","ESPORTSTMNT01:3333523","200"
"101383793195758800","103478355179292283","ESPORTSTMNT03:1324768","200"
"107580481273119961","108514431836358115","ESPORTSTMNT05:2980777","200"
"100205573495116443","107418445248214092","ESPORTSTMNT02:2578670","200"
"99566405126602853","109518697662254022","ESPORTSTMNT02:3144241","200"
"104710354840711661","107417469713134309","ESPORTSTMNT02:2670944","200"
"107598805167594304","108285990206328953","ESPORTSTMNT03:2785490","200"
"105503778424809514","105562556575697774","ESPORTSTMNT02:1694872","200"
"102787200151698443","107893136890999316","ESPORTSTMNT06:2290536","200"
"99566404585387054","108195478958271612","ESPORTSTMNT03:2795619","200"
"99566404581868574","109625152897661031","ESPORTSTMNT03:3098573","200"
"98767991853197861","102656457814375306","ESPORTSTMNT03:1131673","200"
"105532791598779236","108171648028291392","ESPORTSTMNT02:2840162","200"
"107582169874155554","108319714740709544","ESPORTSTMNT01:2965827","200"
"105536773074826367","107457033676741314","ESPORTSTMNT03:2549357","200"
"107580497041999074","109518742313809803","ESPORTSTMNT01:3318007","200"
"108121047955658273","108286049960172460","ESPORTSTMNT01:2965500","200"
"99566404585387054","104174613333794942","ESPORTSTMNT01:1415338","200"
"103877589042434434","108158210395838744","ESPORTSTMNT02:2914461","200"
