gametime_inhib,platformgameid,killerteamid_inhib,gametime_tower,killerteamid_tower,gametime_kill,killerteamid_kill,eventtime,blue_teamid,esportsgameid,red_teamid,gametime,blue_team_shutdown,red_team_shutdown,blue_shutdown_collected,red_shutdown_collected,blue_shutdown_converted,red_shutdown_converted
1595063,ESPORTSTMNT01:2871299,100,891168,100,408408,100,2022-04-09T20:47:18.977Z,98767991877340524,107458367241871138,99294153824386385,1060017,2350.0,0.0,100.0,850.0,100.0,850.0
1603658,ESPORTSTMNT01:2871313,100,1015451,100,420405,200,2022-04-09T22:31:04.839Z,98767991877340524,107458367241871140,99294153824386385,569014,1900.0,450.0,300.0,550.0,300.0,550.0
1831675,ESPORTSTMNT01:2872135,100,904058,100,222862,200,2022-04-16T21:32:48.285Z,98926509885559666,107458367241871133,99294153828264740,561031,1400.0,50.0,100.0,700.0,100.0,700.0
1513371,ESPORTSTMNT01:2872138,100,1007464,200,210882,200,2022-04-16T22:26:42.081Z,99294153828264740,107458367241871134,98926509885559666,1705025,1900.0,50.0,200.0,0.0,200.0,0.0
1870726,ESPORTSTMNT01:2872143,200,587944,200,264073,100,2022-04-16T23:21:18.262Z,98926509885559666,107458367241871135,99294153828264740,772027,900.0,600.0,300.0,550.0,300.0,550.0
1783622,ESPORTSTMNT01:2872146,100,894375,200,227265,200,2022-04-17T00:15:22.338Z,99294153828264740,107458367241871136,98926509885559666,1750026,1250.0,1750.0,1400.0,600.0,1400.0,600.0
1765407,ESPORTSTMNT01:2872177,100,650728,200,256606,200,2022-04-17T19:40:04.638Z,103461966951059521,107458367241936686,98767991877340524,1352004,1950.0,100.0,100.0,1850.0,100.0,1850.0
1829654,ESPORTSTMNT01:2872185,100,835853,100,288692,200,2022-04-17T21:26:36.636Z,103461966951059521,107458367241936688,98767991877340524,830009,3000.0,250.0,250.0,1200.0,250.0,1200.0
1788806,ESPORTSTMNT01:2872648,100,799950,100,239133,200,2022-04-23T19:45:31.614Z,103461966951059521,107458367241936692,98926509885559666,861031,400.0,200.0,1050.0,650.0,1050.0,650.0
1952439,ESPORTSTMNT01:2872666,100,982821,100,698031,200,2022-04-23T20:50:26.646Z,103461966951059521,107458367241936693,98926509885559666,2348016,1550.0,650.0,800.0,750.0,800.0,750.0
1463187,ESPORTSTMNT01:2901303,100,657896,100,206507,100,2022-05-19T03:21:48.229Z,107581300297680248,108285604036885506,107581178720470377,834010,2150.0,0.0,0.0,450.0,0.0,450.0
1513509,ESPORTSTMNT01:2902730,100,921707,100,205667,100,2022-05-23T21:58:37.927Z,107598982142057588,108290534329220799,107599144012469862,479006,1900.0,550.0,250.0,500.0,250.0,500.0
2118258,ESPORTSTMNT01:2902748,100,939906,200,280968,200,2022-05-23T23:05:38.304Z,107581755241449104,108286049960172396,107581759470356115,499012,2500.0,800.0,600.0,550.0,600.0,550.0
1649552,ESPORTSTMNT01:2902760,100,796160,100,192265,200,2022-05-24T00:02:51.436Z,108319257932089006,108285920951532466,107603586980602718,520018,2100.0,850.0,1050.0,850.0,1050.0,850.0
1822367,ESPORTSTMNT01:2902763,200,961005,200,270121,100,2022-05-23T23:53:59.867Z,107599174108436104,108290534329220823,107599112065439311,697010,650.0,1150.0,100.0,500.0,100.0,500.0
2262533,ESPORTSTMNT01:2902777,100,966755,100,390778,100,2022-05-24T00:53:55.393Z,107599040773840060,108290534329286391,107599156601411192,1462001,1650.0,300.0,350.0,900.0,350.0,900.0
1846414,ESPORTSTMNT01:2902781,100,808246,200,504408,200,2022-05-24T01:04:09.384Z,107581738783262346,108286049960172430,107581765633427097,1283019,2300.0,550.0,200.0,850.0,200.0,850.0
1686660,ESPORTSTMNT01:2902790,100,959111,200,186370,100,2022-05-24T01:20:59.338Z,107603544245460197,108285920951532480,107603600826620492,1556002,1300.0,0.0,750.0,450.0,750.0,450.0
2061565,ESPORTSTMNT01:2902811,200,840618,100,219419,200,2022-05-24T02:13:03.697Z,107581689894520368,108286049960172446,107581761958954646,1055002,850.0,0.0,700.0,1400.0,700.0,1400.0
1948306,ESPORTSTMNT01:2902815,100,954244,200,186671,100,2022-05-24T02:22:43.593Z,107603596915629288,108285920951532476,108018637503819612,791004,2500.0,500.0,350.0,150.0,350.0,150.0
2075011,ESPORTSTMNT01:2903222,100,995819,100,388649,200,2022-05-24T22:00:42.372Z,107599061926073885,108290534329286413,107599188771591359,872018,1050.0,750.0,700.0,800.0,700.0,800.0
1826769,ESPORTSTMNT01:2903243,100,723221,200,544644,200,2022-05-24T23:06:33.016Z,107599144012469862,108290534329286385,107599174108436104,1565009,1750.0,0.0,200.0,0.0,200.0,0.0
1782137,ESPORTSTMNT01:2903247,100,897610,100,238548,100,2022-05-24T23:03:24.372Z,107581765633427097,108286049960172438,107581689894520368,679027,2250.0,150.0,150.0,1950.0,150.0,1950.0
1568160,ESPORTSTMNT01:2903262,100,973590,100,283145,100,2022-05-25T00:09:02.517Z,107603566520687175,108285920951466924,107603586980602718,792017,3300.0,350.0,200.0,1250.0,200.0,1250.0
1451551,ESPORTSTMNT01:2903263,100,954014,100,223501,100,2022-05-25T00:11:37.477Z,107599156601411192,108290534329220803,107598982142057588,1270011,1900.0,50.0,100.0,0.0,100.0,0.0
1877383,ESPORTSTMNT01:2903282,100,918611,100,357763,200,2022-05-25T01:06:07.486Z,108121047955658273,108286049960172434,107581738783262346,1383033,1550.0,450.0,500.0,0.0,500.0,0.0
1390715,ESPORTSTMNT01:2903283,100,986941,200,290365,100,2022-05-25T01:18:30.815Z,107603544245460197,108285920951532494,107603596915629288,1002022,450.0,0.0,50.0,100.0,50.0,100.0
2173739,ESPORTSTMNT01:2903286,100,756522,100,223086,200,2022-05-25T01:25:24.797Z,99566408356697119,108290534329220813,107599112065439311,1212018,2150.0,500.0,950.0,800.0,950.0,800.0
1129423,ESPORTSTMNT01:2903316,100,723754,100,291873,100,2022-05-25T02:13:03.716Z,107581759470356115,108286049960106858,107581750701049485,533017,2850.0,0.0,0.0,300.0,0.0,300.0
2053728,ESPORTSTMNT01:2903317,100,639820,200,344392,200,2022-05-25T02:19:57.104Z,108018637503819612,108285920951532474,107603548241713732,893021,1350.0,1300.0,1400.0,400.0,1400.0,400.0
1422835,ESPORTSTMNT01:2903330,100,749952,100,44580,200,2022-05-25T03:43:34.485Z,107603600826620492,108285920951532488,108319257932089006,380023,3150.0,200.0,0.0,950.0,0.0,950.0
1605844,ESPORTSTMNT01:2903611,100,1065579,100,197034,100,2022-05-25T22:04:44.649Z,107599156601411192,108290534329286407,107599188771591359,644002,2250.0,550.0,350.0,50.0,350.0,50.0
1593020,ESPORTSTMNT01:2903671,100,848712,200,442721,100,2022-05-26T00:04:12.364Z,107598982142057588,108290534329220801,107599040773840060,476003,2700.0,100.0,50.0,700.0,50.0,700.0
1631769,ESPORTSTMNT01:2903685,100,869423,100,126876,100,2022-05-26T00:59:15.067Z,107599061926073885,108290534329286409,107599174108436104,483018,1800.0,500.0,500.0,250.0,500.0,250.0
1855524,ESPORTSTMNT01:2903916,100,610727,100,236868,100,2022-05-26T21:04:12.742Z,107598805167594304,108285990206197719,107598699275015260,1748023,200.0,950.0,1250.0,500.0,1250.0,500.0
2088620,ESPORTSTMNT01:2903958,100,858014,100,181863,100,2022-05-26T23:16:22.895Z,107598788926820994,108285990206197663,107598683861013570,1444025,650.0,800.0,950.0,650.0,950.0,650.0
1914578,ESPORTSTMNT01:2903980,200,925656,200,480456,200,2022-05-27T00:19:59.037Z,107598651997213225,108285990206132099,107598764318774383,1942024,1300.0,250.0,900.0,0.0,900.0,0.0
1735953,ESPORTSTMNT01:2904013,100,813917,100,291657,100,2022-05-27T01:28:18.051Z,107598712583969458,108285990206197685,107598704067400262,717016,2050.0,100.0,100.0,750.0,100.0,750.0
2089663,ESPORTSTMNT01:2904023,100,1000607,200,309553,100,2022-05-27T02:31:44.747Z,104843437139220481,108285990206263289,107598785733448849,954023,3500.0,200.0,100.0,1400.0,100.0,1400.0
1483971,ESPORTSTMNT01:2904334,100,933785,100,370221,100,2022-05-28T00:17:11.964Z,107582169874155554,108319714740709453,107582181197106556,1181029,2350.0,0.0,0.0,300.0,0.0,300.0
1489282,ESPORTSTMNT01:2904337,100,778271,200,241176,200,2022-05-28T00:08:12.051Z,107582641798795198,108286105477533924,108131965235538611,636027,2100.0,0.0,0.0,2350.0,0.0,2350.0
1655703,ESPORTSTMNT01:2904387,200,842239,200,272555,100,2022-05-28T02:05:19.646Z,107581284487120142,108285604036885496,107581300297680248,513022,1100.0,300.0,300.0,1000.0,300.0,1000.0
1331193,ESPORTSTMNT01:2904388,100,739247,100,99558,100,2022-05-28T02:24:10.169Z,107582178455767077,108319714740709465,107582173169864040,465020,3150.0,0.0,0.0,0.0,0.0,0.0
1579414,ESPORTSTMNT01:2904390,100,915303,100,177931,200,2022-05-28T02:33:40.425Z,107582609836036013,108286105477533884,107582591908138922,748022,1350.0,850.0,800.0,1000.0,800.0,1000.0
1838030,ESPORTSTMNT01:2904396,200,917577,200,294187,200,2022-05-28T03:03:03.688Z,107581212180071788,108285604036885518,107581178720470377,964001,400.0,0.0,1550.0,1100.0,1550.0,1100.0
1029719,ESPORTSTMNT01:2904397,100,527902,100,360089,200,2022-05-28T03:26:27.637Z,107582157086477662,108319714740709449,108319669531442279,299020,850.0,0.0,0.0,250.0,0.0,250.0
1871130,ESPORTSTMNT01:2905082,100,875784,100,372430,200,2022-05-30T16:12:37.762Z,106250729133367861,108171529104961679,105521674055625312,545012,1950.0,200.0,0.0,600.0,0.0,600.0
2019873,ESPORTSTMNT01:2905087,200,897078,100,532466,100,2022-05-30T16:10:59.211Z,102787200126663579,108171648028225806,103877625775457850,709027,1950.0,1700.0,750.0,2050.0,750.0,2050.0
1895481,ESPORTSTMNT01:2905114,100,723506,100,43132,100,2022-05-30T17:12:01.093Z,105521451717484016,108171529104961697,105521293297166647,1247004,1400.0,0.0,0.0,550.0,0.0,550.0
1345546,ESPORTSTMNT01:2905132,100,610150,100,219899,200,2022-05-30T17:22:26.222Z,104710316579222193,108171648028291376,103935421249833954,1340032,1000.0,0.0,50.0,450.0,50.0,450.0
1578786,ESPORTSTMNT01:2905145,100,1157403,100,274326,200,2022-05-30T18:11:29.975Z,105521706535388095,108171529104896135,105521504308341229,1304007,1750.0,200.0,150.0,500.0,150.0,500.0
1740485,ESPORTSTMNT01:2905158,200,915789,100,579491,200,2022-05-30T18:17:05.250Z,107467803833323099,108171648028291402,105532791598779236,1933005,300.0,1100.0,1100.0,350.0,1100.0,350.0
2314698,ESPORTSTMNT01:2905176,200,766431,200,325319,200,2022-05-30T19:22:15.656Z,107467827374313054,108171648028356956,107422385694193066,1511023,950.0,1950.0,1000.0,650.0,1000.0,650.0
1930368,ESPORTSTMNT01:2905197,200,679219,100,523920,200,2022-05-30T20:30:27.220Z,107467794614674479,108171648028356966,107467834753797729,884023,650.0,450.0,900.0,950.0,900.0,950.0
2138312,ESPORTSTMNT01:2905222,200,916513,200,206205,200,2022-05-30T22:07:31.128Z,107599089191671351,108290534329286415,107599174108436104,1560026,200.0,600.0,950.0,250.0,950.0,250.0
1432127,ESPORTSTMNT01:2905235,100,674673,100,160118,100,2022-05-30T23:08:59.504Z,107599061926073885,108290534329220821,107599112065439311,1158020,1450.0,0.0,0.0,450.0,0.0,450.0
1864488,ESPORTSTMNT01:2905388,200,892183,100,174867,100,2022-05-31T16:02:27.173Z,105521674055625312,108171529104896127,105521706535388095,1706027,300.0,1400.0,250.0,650.0,250.0,650.0
1891230,ESPORTSTMNT01:2905393,200,801178,100,488028,100,2022-05-31T15:58:53.058Z,103877589042434434,108158210395707528,102787200136756173,1025004,250.0,150.0,200.0,400.0,200.0,400.0
1783914,ESPORTSTMNT01:2905408,100,540705,100,221250,200,2022-05-31T17:04:08.258Z,102787200149928963,108171529104961717,105521293297166647,818014,1950.0,150.0,50.0,0.0,50.0,0.0
1780540,ESPORTSTMNT01:2905411,100,874511,100,165679,100,2022-05-31T17:00:03.595Z,102787200120306562,108158210395707546,105503948999800557,1016021,2050.0,100.0,250.0,1250.0,250.0,1250.0
1963031,ESPORTSTMNT01:2905473,200,927175,100,206431,200,2022-05-31T19:05:41.718Z,105521637552587612,108171529104961707,105521504308341229,913031,1000.0,2300.0,600.0,1050.0,600.0,1050.0
1931885,ESPORTSTMNT01:2905481,200,674357,200,41229,200,2022-05-31T19:10:39.458Z,105503848339138647,108158210395773098,99322214689444546,1246013,1100.0,700.0,200.0,1750.0,200.0,1750.0
1628410,ESPORTSTMNT01:2905525,100,743180,100,255092,100,2022-05-31T20:06:18.611Z,105503535895066182,108158210395773142,105559480124455983,627006,1850.0,0.0,0.0,1450.0,0.0,1450.0
1606353,ESPORTSTMNT01:2905618,100,1018102,100,119280,100,2022-06-01T00:05:08.431Z,107582178455767077,108319714740709471,108319669531442279,1279020,1750.0,200.0,250.0,1850.0,250.0,1850.0
1723429,ESPORTSTMNT01:2905619,100,839769,100,212653,100,2022-06-01T00:02:38.872Z,107603596915629288,108285920951532464,107603586980602718,767031,2350.0,300.0,200.0,1000.0,200.0,1000.0
1741134,ESPORTSTMNT01:2905632,200,774250,100,191426,100,2022-06-01T01:22:00.499Z,107582150625414483,108319714740709445,107582157086477662,245024,600.0,1150.0,950.0,150.0,950.0,150.0
1431602,ESPORTSTMNT01:2905641,100,1050759,100,45742,200,2022-06-01T02:27:25.893Z,107582169874155554,108319714740709473,107582173169864040,946004,2300.0,50.0,50.0,50.0,50.0,50.0
1368867,ESPORTSTMNT01:2905888,100,606767,200,204451,200,2022-06-01T22:01:21.739Z,99566408356697119,108290534329286375,107599089191671351,968019,2100.0,0.0,0.0,0.0,0.0,0.0
2363602,ESPORTSTMNT01:2905900,200,964119,200,227426,100,2022-06-01T22:47:07.979Z,107599144012469862,108290534329286379,107599040773840060,1735002,2100.0,700.0,1300.0,850.0,1300.0,850.0
2130863,ESPORTSTMNT01:2905921,200,610305,100,116999,100,2022-06-02T00:02:45.092Z,107599174108436104,108290534329220807,107598982142057588,1092013,500.0,1300.0,500.0,350.0,500.0,350.0
2382781,ESPORTSTMNT01:2905922,200,795722,200,210079,100,2022-06-02T00:01:25.910Z,107581178720470377,108285604036885498,107581284487120142,1082031,150.0,400.0,1950.0,650.0,1950.0,650.0
1712150,ESPORTSTMNT01:2905925,200,859808,200,160028,100,2022-06-02T00:06:50.689Z,107603544245460197,108285920951532470,108018637503819612,1338024,350.0,1150.0,150.0,150.0,150.0,150.0
1429750,ESPORTSTMNT01:2905951,100,662401,100,205795,100,2022-06-02T01:14:35.358Z,107582178455767077,108319714740709469,107582184905264520,519028,800.0,0.0,250.0,850.0,250.0,850.0
1593763,ESPORTSTMNT01:2905956,200,749901,100,171292,200,2022-06-02T01:07:41.447Z,107599156601411192,108290534329286401,107599061926073885,1513011,250.0,600.0,450.0,800.0,450.0,800.0
1943229,ESPORTSTMNT01:2905958,100,863000,100,273106,100,2022-06-02T01:22:43.872Z,107603600826620492,108285920951466920,107603586980602718,505008,3350.0,1350.0,1200.0,1050.0,1200.0,1050.0
1416339,ESPORTSTMNT01:2905964,100,984383,100,391789,100,2022-06-02T01:59:38.177Z,107599112065439311,108290534329220827,107599188771591359,568012,1700.0,0.0,0.0,200.0,0.0,200.0
1647178,ESPORTSTMNT01:2905969,100,829296,100,183582,100,2022-06-02T02:16:14.030Z,107581206998502078,108285604036885494,107581212180071788,865015,2050.0,50.0,100.0,250.0,100.0,250.0
1411927,ESPORTSTMNT01:2905971,100,766816,100,169366,100,2022-06-02T02:38:26.320Z,107603566520687175,108285920951532502,108319257932089006,908013,3150.0,0.0,0.0,900.0,0.0,900.0
1687306,ESPORTSTMNT01:2906035,200,861548,100,371296,200,2022-06-02T16:00:12.661Z,105503848339138647,108158210395707532,102787200136756173,1194024,1200.0,2000.0,3050.0,1050.0,3050.0,1050.0
1790489,ESPORTSTMNT01:2906040,200,742300,100,316904,100,2022-06-02T16:03:31.504Z,105532791598779236,108171648028356952,107467834753797729,1658013,450.0,150.0,500.0,500.0,500.0,500.0
1192350,ESPORTSTMNT01:2906045,100,823024,100,43923,100,2022-06-02T16:59:59.549Z,107416483509696259,108158210395773090,105503948999800557,467003,2250.0,0.0,50.0,1850.0,50.0,1850.0
1490394,ESPORTSTMNT01:2906046,100,872270,100,285514,100,2022-06-02T17:03:55.321Z,104710316579222193,108171648028291394,107422385694193066,806009,2300.0,300.0,50.0,2100.0,50.0,2100.0
2046353,ESPORTSTMNT01:2906054,100,776231,100,243063,200,2022-06-02T18:04:26.949Z,103935421249833954,108171648028291360,103877625775457850,618021,3450.0,850.0,250.0,500.0,250.0,500.0
1157347,ESPORTSTMNT01:2906063,100,749927,100,217738,200,2022-06-02T18:47:15.531Z,99322214689444546,108158210395773106,105503535895066182,840024,2100.0,0.0,0.0,300.0,0.0,300.0
1598915,ESPORTSTMNT01:2906068,200,894358,100,536015,200,2022-06-02T19:13:52.186Z,107467827374313054,108171648028356942,107467803833323099,1234001,200.0,1500.0,200.0,300.0,200.0,300.0
1764235,ESPORTSTMNT01:2906074,200,927088,200,506833,100,2022-06-02T19:34:54.404Z,105559480124455983,108158210395773138,105504044166670507,1498025,1300.0,1950.0,2800.0,450.0,2800.0,450.0
1649523,ESPORTSTMNT01:2906091,100,664412,200,32852,200,2022-06-02T21:05:40.913Z,104843437139220481,108285990206263297,107598805167594304,516031,3900.0,1400.0,750.0,1500.0,750.0,1500.0
1743416,ESPORTSTMNT01:2906106,200,854138,200,277676,200,2022-06-02T22:12:18.808Z,107598712583969458,108285990206197673,107598764318774383,561032,250.0,350.0,300.0,600.0,300.0,600.0
1513961,ESPORTSTMNT01:2906140,100,890364,100,717247,200,2022-06-03T00:07:04.364Z,107598683861013570,108285990206197665,107598785733448849,792002,1800.0,100.0,50.0,350.0,50.0,350.0
2133957,ESPORTSTMNT01:2906168,100,769053,100,157840,100,2022-06-03T02:10:39.881Z,107598788926820994,108285990206197733,107598780504331406,1548028,1800.0,1450.0,750.0,1250.0,750.0,1250.0
1495565,ESPORTSTMNT01:2906252,100,560466,100,186460,200,2022-06-03T21:13:23.427Z,107598780504331406,108285990206197737,107598704067400262,881004,2300.0,150.0,50.0,950.0,50.0,950.0
1566326,ESPORTSTMNT01:2906264,100,685224,100,697438,200,2022-06-03T22:07:59.533Z,107598651997213225,108285990206132115,107598805167594304,620008,1250.0,1300.0,650.0,650.0,650.0,650.0
1449779,ESPORTSTMNT01:2906278,100,897231,100,141934,100,2022-06-03T23:06:32.439Z,107598764318774383,108285990206197693,107598878262940546,531011,2600.0,0.0,0.0,1250.0,0.0,1250.0
1853056,ESPORTSTMNT01:2906285,200,921736,200,169128,100,2022-06-04T00:04:05.089Z,107582173169864040,108319714740709483,107582184905264520,375022,950.0,2050.0,1200.0,600.0,1200.0,600.0
1648473,ESPORTSTMNT01:2906288,100,829528,100,215653,100,2022-06-03T23:58:51.770Z,107598699275015260,108285990206132121,107598683861013570,934015,1850.0,0.0,0.0,300.0,0.0,300.0
1881258,ESPORTSTMNT01:2906305,100,1135310,200,445319,200,2022-06-04T01:23:42.523Z,107582169874155554,108319714740709441,107582157086477662,1379017,1550.0,1300.0,650.0,300.0,650.0,300.0
2125280,ESPORTSTMNT01:2906314,200,586525,100,212728,200,2022-06-04T02:13:05.051Z,107598785733448849,108285990206197683,107598712583969458,561007,150.0,0.0,300.0,350.0,300.0,350.0
1636838,ESPORTSTMNT01:2906322,100,874412,100,212769,200,2022-06-04T03:45:41.515Z,107582178455767077,108319714740709467,107582150625414483,2368019,600.0,250.0,1050.0,1750.0,1050.0,1750.0
2371519,ESPORTSTMNT01:2911672,200,1027700,100,694828,200,2022-05-20T00:54:31.449Z,107581178720470377,108285604036885514,107581296208168309,825018,1850.0,350.0,200.0,1450.0,200.0,1450.0
1864486,ESPORTSTMNT01:2911692,100,893842,100,606426,200,2022-05-20T03:04:07.916Z,107581287168722290,108285604036885482,107581212180071788,407010,2950.0,0.0,0.0,1900.0,0.0,1900.0
1656388,ESPORTSTMNT01:2912059,100,915706,100,234274,200,2022-05-20T23:58:49.121Z,107581300297680248,108285604036885510,107581209070519555,721032,2300.0,50.0,100.0,800.0,100.0,800.0
2013661,ESPORTSTMNT01:2912068,200,674844,100,221484,100,2022-05-21T01:04:11.374Z,107581284487120142,108285604036885472,107581287168722290,456000,1600.0,2350.0,200.0,850.0,200.0,850.0
2307458,ESPORTSTMNT01:2912071,200,975978,100,277036,100,2022-05-21T02:10:33.077Z,107581296208168309,108285604036885522,107581212180071788,458017,1200.0,1050.0,1700.0,1050.0,1700.0,1050.0
1868857,ESPORTSTMNT01:2912077,100,751802,200,171511,200,2022-05-21T03:26:44.849Z,107581178720470377,108285604036885488,107581206998502078,1332020,1950.0,300.0,700.0,750.0,700.0,750.0
1585218,ESPORTSTMNT01:2913784,200,716836,200,146975,100,2022-05-25T23:08:20.111Z,107598805167594304,108285990206197689,107598712583969458,964028,200.0,750.0,850.0,150.0,850.0,150.0
1207501,ESPORTSTMNT01:2913836,100,659556,100,43276,100,2022-05-26T01:13:50.099Z,107598651997213225,108285990206132111,107598704067400262,456007,1650.0,0.0,0.0,0.0,0.0,0.0
1452065,ESPORTSTMNT01:2913839,100,926753,100,431461,100,2022-05-26T01:06:39.089Z,107581209070519555,108285604036885516,107581178720470377,647025,1250.0,0.0,0.0,700.0,0.0,700.0
1806907,ESPORTSTMNT01:2913855,100,857392,100,285103,200,2022-05-26T02:08:13.144Z,104843437139220481,108285990206197669,107598683861013570,1066028,1650.0,300.0,100.0,450.0,100.0,450.0
1561602,ESPORTSTMNT01:2913856,200,854112,200,50063,200,2022-05-26T02:10:50.377Z,107582150625414483,108319714740709481,107582173169864040,1479029,2200.0,1700.0,1400.0,2050.0,1400.0,2050.0
1597470,ESPORTSTMNT01:2913857,100,656230,100,224254,100,2022-05-26T01:59:14.542Z,107581287168722290,108285604036885474,107581300297680248,362030,650.0,400.0,400.0,350.0,400.0,350.0
