"gametime","platformgameid","teamid"
"982730","ESPORTSTMNT06:2773210","200"
"912678","ESPORTSTMNT01:1896561","200"
"1106653","ESPORTSTMNT03:3098932","200"
"867127","ESPORTSTMNT01:3387594","100"
"903507","ESPORTSTMNT01:3410165","200"
"926205","ESPORTSTMNT04:2685274","200"
"749021","ESPORTSTMNT02:3216620","200"
"1166075","ESPORTSTMNT03:3120261","100"
"683826","ESPORTSTMNT04:2674867","100"
"964926","ESPORTSTMNT02:2671025","100"
"823932","ESPORTSTMNT05:3090069","100"
"1102316","ESPORTSTMNT05:1870989","100"
"633025","ESPORTSTMNT03:2006939","100"
"962284","ESPORTSTMNT06:1020226","200"
"768416","ESPORTSTMNT02:1324713","200"
"870297","ESPORTSTMNT03:1752232","100"
"1026927","ESPORTSTMNT02:2972899","200"
"1132532","ESPORTSTMNT03:3121528","200"
"902955","ESPORTSTMNT05:2060151","200"
"803080","ESPORTSTMNT02:3056626","200"
"1010855","ESPORTSTMNT03:3128275","100"
"985772","ESPORTSTMNT05:2942217","200"
"1051505","ESPORTSTMNT03:2103981","200"
"855832","ESPORTSTMNT01:2693789","200"
"988222","ESPORTSTMNT05:2520930","100"
"888875","ESPORTSTMNT03:2548443","200"
"1027549","ESPORTSTMNT06:1050744","200"
"744164","ESPORTSTMNT01:2800544","200"
"985806","ESPORTSTMNT02:1731453","100"
"798945","ESPORTSTMNT03:1762225","200"
"886411","ESPORTSTMNT06:2817751","200"
"837985","ESPORTSTMNT03:1414259","100"
"782360","ESPORTSTMNT03:1827453","100"
"1405308","ESPORTSTMNT03:3120054","200"
"947980","ESPORTSTMNT02:3215112","100"
"782924","ESPORTSTMNT03:3096427","100"
"847021","ESPORTSTMNT02:2210062","200"
"1194185","ESPORTSTMNT02:3167403","100"
"900246","ESPORTSTMNT03:1764715","100"
"1009572","ESPORTSTMNT03:3111865","100"
"853281","ESPORTSTMNT06:1270255","100"
"812813","ESPORTSTMNT03:2701896","100"
"1041338","ESPORTSTMNT04:2200548","100"
"649965","ESPORTSTMNT01:2691515","200"
"596931","ESPORTSTMNT02:2911406","200"
"680992","ESPORTSTMNT02:2661134","200"
"928888","ESPORTSTMNT05:1870353","100"
"837017","LPL_A:330844","200"
"1007311","ESPORTSTMNT01:1894664","100"
"886554","ESPORTSTMNT01:3414314","200"
"786090","ESPORTSTMNT01:3368099","200"
"787720","ESPORTSTMNT01:1370789","100"
"962362","ESPORTSTMNT01:1425144","100"
"662732","ESPORTSTMNT01:2772842","100"
"1063799","ESPORTSTMNT01:2983313","100"
"920033","ESPORTSTMNT01:3380741","200"
"991930","ESPORTSTMNT03:2052784","100"
"865216","ESPORTSTMNT02:2810780","200"
"1097423","ESPORTSTMNT03:1750317","100"
"777363","ESPORTSTMNT05:1832078","200"
"1197599","ESPORTSTMNT02:2974443","100"
"732672","ESPORTSTMNT01:1133822","200"
"1190238","ESPORTSTMNT05:3060423","100"
"866269","ESPORTSTMNT04:2690626","200"
"602723","ESPORTSTMNT06:2822283","100"
"1323036","ESPORTSTMNT03:1751609","200"
"1071264","ESPORTSTMNT02:3207902","200"
"894216","ESPORTSTMNT03:1994420","200"
"859387","ESPORTSTMNT05:2600019","200"
"1075104","ESPORTSTMNT01:3411865","100"
"1403868","ESPORTSTMNT03:1752834","100"
"1076326","ESPORTSTMNT02:2663618","200"
"1157031","ESPORTSTMNT06:1180517","200"
"625202","ESPORTSTMNT02:2074289","200"
"841868","ESPORTSTMNT03:1413982","200"
"1145101","ESPORTSTMNT01:2694867","100"
"1035131","ESPORTSTMNT02:2070729","200"
"676131","ESPORTSTMNT03:2563735","100"
"804264","ESPORTSTMNT03:2074131","200"
"667018","ESPORTSTMNT03:2006611","200"
"932053","ESPORTSTMNT04:1240231","100"
"951616","ESPORTSTMNT02:2785166","100"
"1008907","ESPORTSTMNT02:1404245","200"
"890185","ESPORTSTMNT04:2471115","200"
"1014407","ESPORTSTMNT01:3317970","200"
"919016","ESPORTSTMNT06:1050646","200"
"958309","ESPORTSTMNT01:1120632","200"
"1068524","ESPORTSTMNT01:3409320","100"
"1601929","ESPORTSTMNT03:1141728","200"
"1015130","ESPORTSTMNT02:1411410","200"
"1055910","ESPORTSTMNT04:1180108","200"
"1076775","ESPORTSTMNT03:2073444","200"
"951437","ESPORTSTMNT01:3379122","100"
"1074177","ESPORTSTMNT02:2781190","100"
"1011802","ESPORTSTMNT05:1831590","100"
"858565","ESPORTSTMNT01:2700456","100"
"893590","ESPORTSTMNT01:3340119","200"
"1312836","ESPORTSTMNT02:2971243","100"
"861602","ESPORTSTMNT03:3127306","200"
"1121429","ESPORTSTMNT01:3325316","100"
"901289","ESPORTSTMNT01:3388312","100"
"1012585","ESPORTSTMNT06:2290536","200"
"945795","ESPORTSTMNT03:2820194","200"
"819493","LPL_A:343586","100"
"605702","ESPORTSTMNT01:2148576","200"
"803764","ESPORTSTMNT01:3337072","100"
"693137","ESPORTSTMNT03:3093844","200"
"926810","ESPORTSTMNT02:3155254","200"
"1018629","ESPORTSTMNT06:2260391","200"
"938335","ESPORTSTMNT04:2685587","200"
"1101619","ESPORTSTMNT03:2795078","100"
"1165817","ESPORTSTMNT04:1290182","200"
"1028130","ESPORTSTMNT06:2191040","200"
"1244406","ESPORTSTMNT06:2775242","100"
"1055204","ESPORTSTMNT03:2568860","200"
"1048764","ESPORTSTMNT03:2549412","100"
"713888","ESPORTSTMNT01:3416187","100"
"841399","ESPORTSTMNT02:2960517","100"
"907981","ESPORTSTMNT01:2146328","100"
"897449","ESPORTSTMNT02:1960108","100"
"1069201","ESPORTSTMNT02:2673855","100"
"1252368","ESPORTSTMNT01:2701333","200"
"969248","ESPORTSTMNT01:3411263","100"
"1012601","ESPORTSTMNT02:2574385","200"
"903460","ESPORTSTMNT04:2670665","100"
"678989","ESPORTSTMNT04:2687518","100"
"659700","ESPORTSTMNT01:2916929","100"
"711497","LPL_B:326667","200"
"1314065","ESPORTSTMNT01:3338522","100"
"1349633","ESPORTSTMNT06:2768914","200"
"1012397","ESPORTSTMNT03:3097592","200"
"830657","ESPORTSTMNT02:3226983","200"
"1188102","LPL_B:328800","200"
"1306690","ESPORTSTMNT02:2786505","200"
"1003156","ESPORTSTMNT03:2793876","200"
"1026947","ESPORTSTMNT03:3199562","100"
"627305","ESPORTSTMNT05:3060557","100"
"565913","ESPORTSTMNT04:2170194","200"
"805266","ESPORTSTMNT03:1532721","100"
"1202726","ESPORTSTMNT04:2690211","100"
"1363153","ESPORTSTMNT06:1580836","100"
"1018824","ESPORTSTMNT06:1170154","100"
"934428","ESPORTSTMNT01:3371877","100"
"776036","ESPORTSTMNT03:2071581","100"
"908270","ESPORTSTMNT02:3187947","100"
"1030884","ESPORTSTMNT01:2133534","100"
"1040743","ESPORTSTMNT03:2567337","100"
"865609","ESPORTSTMNT02:2787299","200"
"952150","ESPORTSTMNT02:2912654","200"
"714587","ESPORTSTMNT02:1736293","200"
"1066459","ESPORTSTMNT03:3092118","200"
"1100155","ESPORTSTMNT04:2692175","200"
"779774","LPL_B:322300","100"
"1335370","ESPORTSTMNT03:1404095","100"
"1203524","ESPORTSTMNT04:1240125","200"
"912132","ESPORTSTMNT02:1333684","200"
"1298287","ESPORTSTMNT02:2061780","200"
"824501","ESPORTSTMNT03:2053158","100"
"966961","ESPORTSTMNT01:3416038","200"
"1038556","ESPORTSTMNT02:2151303","100"
"1130877","ESPORTSTMNT01:3387868","200"
"957725","ESPORTSTMNT03:3098090","200"
"975196","ESPORTSTMNT01:3294128","200"
"817465","ESPORTSTMNT01:2133693","200"
"819598","ESPORTSTMNT05:2530364","200"
"947937","ESPORTSTMNT03:2102086","100"
"921498","ESPORTSTMNT03:3200607","100"
"1338882","ESPORTSTMNT03:1432893","200"
"860175","ESPORTSTMNT02:3143455","200"
"1014218","ESPORTSTMNT02:3217813","200"
"1057507","ESPORTSTMNT01:3318052","200"
"844551","ESPORTSTMNT02:2662280","100"
"1088282","ESPORTSTMNT02:3167607","100"
"909394","ESPORTSTMNT06:2769268","100"
"820930","ESPORTSTMNT03:1113199","100"
"749925","ESPORTSTMNT01:1732348","100"
"653312","ESPORTSTMNT05:2060162","200"
"786255","ESPORTSTMNT01:1434842","200"
"1073478","ESPORTSTMNT03:1331180","100"
"892020","ESPORTSTMNT02:3186744","200"
"1204192","ESPORTSTMNT01:3333073","200"
"1036823","ESPORTSTMNT01:1325167","100"
"1004701","ESPORTSTMNT03:1405461","200"
"816462","ESPORTSTMNT03:2054324","100"
"801656","ESPORTSTMNT04:2665761","200"
"759523","ESPORTSTMNT02:2775782","200"
"1858666","ESPORTSTMNT03:2543653","200"
"1097514","ESPORTSTMNT01:1884446","200"
"1109908","ESPORTSTMNT03:1441836","200"
"919776","ESPORTSTMNT06:2340436","200"
"712761","ESPORTSTMNT02:2074762","100"
"1085327","ESPORTSTMNT03:2561086","200"
"1118802","ESPORTSTMNT03:3182244","100"
"1217233","ESPORTSTMNT03:2788956","100"
"1080081","ESPORTSTMNT03:1401701","100"
"992104","ESPORTSTMNT03:2792177","100"
"716006","ESPORTSTMNT01:1425772","200"
"866448","ESPORTSTMNT02:2557390","100"
"946640","ESPORTSTMNT06:2420053","100"
"566040","ESPORTSTMNT02:1323169","100"
"1148201","ESPORTSTMNT06:1270655","100"
"1106346","ESPORTSTMNT01:3319378","200"
"772358","ESPORTSTMNT03:2791942","200"
"815943","ESPORTSTMNT02:3052853","100"
"823879","ESPORTSTMNT03:2890598","200"
"980246","ESPORTSTMNT01:1720409","100"
"685186","ESPORTSTMNT06:2260488","100"
"652219","ESPORTSTMNT04:1961282","200"
"648575","ESPORTSTMNT03:2547501","200"
"857368","ESPORTSTMNT03:3091835","100"
"868552","ESPORTSTMNT03:2652221","200"
"652429","ESPORTSTMNT04:2663408","100"
"1125448","ESPORTSTMNT02:2840177","100"
"616521","ESPORTSTMNT01:2138131","200"
"849563","ESPORTSTMNT04:2694104","200"
"1030106","ESPORTSTMNT06:2775428","200"
"873190","ESPORTSTMNT01:3300993","100"
"861701","ESPORTSTMNT03:2638339","200"
"1131900","ESPORTSTMNT04:2663683","100"
"707972","ESPORTSTMNT01:1134136","100"
"1021840","ESPORTSTMNT02:2810546","200"
"843299","ESPORTSTMNT05:3222242","200"
"859641","ESPORTSTMNT06:2500295","200"
"867869","ESPORTSTMNT01:2983276","100"
"1451316","ESPORTSTMNT06:2823386","200"
"985212","ESPORTSTMNT03:2930680","100"
"870305","ESPORTSTMNT01:1890836","100"
"871091","ESPORTSTMNT03:3092946","100"
"576095","ESPORTSTMNT05:1430441","200"
"1223358","ESPORTSTMNT02:1934620","200"
"955778","ESPORTSTMNT02:2785161","200"
"1525085","ESPORTSTMNT03:3102469","200"
"470411","ESPORTSTMNT02:1220373","200"
"1080527","ESPORTSTMNT02:3222463","200"
"986019","ESPORTSTMNT03:3186862","200"
"803201","ESPORTSTMNT04:1961114","200"
"752986","ESPORTSTMNT06:2776015","200"
"1105381","ESPORTSTMNT03:1531281","200"
"929280","ESPORTSTMNT03:2651564","200"
"727128","ESPORTSTMNT06:1720924","100"
"947516","ESPORTSTMNT01:3407530","100"
"922760","ESPORTSTMNT06:2460615","100"
"932429","ESPORTSTMNT01:3309870","200"
"1042217","ESPORTSTMNT02:1293784","200"
"742310","ESPORTSTMNT02:2440656","200"
"983028","ESPORTSTMNT03:2003327","100"
"1808100","ESPORTSTMNT04:2471543","200"
"1120427","ESPORTSTMNT01:2694027","100"
"1153808","ESPORTSTMNT03:3092927","100"
"867322","ESPORTSTMNT04:1140100","100"
"917793","ESPORTSTMNT03:3194767","100"
"1311656","ESPORTSTMNT04:2090748","200"
"693713","ESPORTSTMNT05:2580157","200"
"988991","ESPORTSTMNT01:2148074","100"
"993366","ESPORTSTMNT02:2064802","100"
"756703","ESPORTSTMNT03:3099082","200"
"988004","ESPORTSTMNT02:3171710","100"
"825266","ESPORTSTMNT04:1140340","200"
"1006484","ESPORTSTMNT04:2472227","200"
"979900","ESPORTSTMNT01:1884949","200"
"1182061","ESPORTSTMNT01:2703264","100"
"1032725","ESPORTSTMNT01:3366240","200"
"829924","ESPORTSTMNT04:1800234","200"
"664505","ESPORTSTMNT04:2230239","200"
"968615","ESPORTSTMNT05:2951501","200"
"702626","ESPORTSTMNT06:1840318","100"
"898798","ESPORTSTMNT06:1730637","100"
"615397","ESPORTSTMNT06:1200066","200"
"778934","ESPORTSTMNT05:2580173","100"
"778850","ESPORTSTMNT02:2064236","100"
"1281205","ESPORTSTMNT01:2740631","200"
"916352","ESPORTSTMNT05:3217455","100"
"874852","ESPORTSTMNT01:3315729","200"
"975059","ESPORTSTMNT02:3222270","100"
"1073055","ESPORTSTMNT02:2557463","100"
"752325","ESPORTSTMNT01:1296710","200"
"583328","ESPORTSTMNT02:1684631","200"
"978122","ESPORTSTMNT05:3220344","100"
"891592","ESPORTSTMNT02:1381589","100"
"1309960","ESPORTSTMNT05:1210063","100"
"891957","ESPORTSTMNT05:2760282","100"
"897693","ESPORTSTMNT03:2784400","200"
"1118026","ESPORTSTMNT01:3379605","100"
"941084","ESPORTSTMNT02:1725126","200"
"896949","ESPORTSTMNT03:3184300","200"
"971757","ESPORTSTMNT04:1120155","100"
"979790","ESPORTSTMNT05:3060461","200"
"659107","ESPORTSTMNT02:2775156","200"
"1000550","ESPORTSTMNT03:2792402","100"
"1007666","ESPORTSTMNT01:3343040","100"
"1158604","ESPORTSTMNT02:2664035","200"
"1029439","ESPORTSTMNT03:1826687","100"
"984959","ESPORTSTMNT06:1840353","200"
"596365","ESPORTSTMNT03:2546990","200"
"995069","ESPORTSTMNT01:2914442","200"
"897781","ESPORTSTMNT02:2662620","200"
"687420","ESPORTSTMNT03:2545467","200"
"917741","ESPORTSTMNT03:2820198","200"
"885138","ESPORTSTMNT02:2575984","100"
"1224608","ESPORTSTMNT01:2146772","100"
"804451","ESPORTSTMNT06:1180357","200"
"826512","ESPORTSTMNT03:1128671","100"
"1068926","ESPORTSTMNT03:3182832","100"
"975654","ESPORTSTMNT01:3085363","200"
"932644","ESPORTSTMNT02:1392167","100"
"642210","ESPORTSTMNT06:2260102","200"
"1022598","LPL_A:342275","100"
"1007416","ESPORTSTMNT02:1924598","100"
"1079918","ESPORTSTMNT06:1680209","200"
"1119456","ESPORTSTMNT02:2663850","100"
"830470","ESPORTSTMNT02:2789845","100"
"841963","ESPORTSTMNT01:1156604","200"
"923807","ESPORTSTMNT03:3127878","200"
"809057","ESPORTSTMNT04:1240418","200"
"890880","ESPORTSTMNT01:3408095","100"
"847766","ESPORTSTMNT02:2670789","200"
"868290","ESPORTSTMNT01:3342607","100"
"802191","ESPORTSTMNT02:2555478","200"
"925782","ESPORTSTMNT02:3153683","200"
"860126","ESPORTSTMNT04:2694062","100"
"832006","ESPORTSTMNT01:3301817","200"
"727351","ESPORTSTMNT03:2590224","200"
"626625","ESPORTSTMNT06:2210926","100"
"926263","ESPORTSTMNT06:2821457","200"
"904279","ESPORTSTMNT04:1800189","100"
"902886","ESPORTSTMNT01:2915846","100"
"899172","ESPORTSTMNT04:2472329","100"
"739423","ESPORTSTMNT06:1690320","200"
"914151","ESPORTSTMNT03:2883589","200"
"1038717","ESPORTSTMNT02:3171378","200"
"982504","ESPORTSTMNT03:3092597","200"
"563352","ESPORTSTMNT06:1571119","100"
"889600","ESPORTSTMNT02:1722426","200"
"935962","ESPORTSTMNT02:2558387","200"
"1009780","ESPORTSTMNT03:3132252","100"
"855891","ESPORTSTMNT01:2965142","200"
"1049507","ESPORTSTMNT01:2200321","100"
"592982","ESPORTSTMNT01:3317843","100"
"813487","ESPORTSTMNT03:3126319","200"
"842380","ESPORTSTMNT05:2952960","100"
"1079157","ESPORTSTMNT03:1334872","100"
"689844","ESPORTSTMNT06:2290544","100"
"899616","ESPORTSTMNT02:3229791","100"
"1028521","ESPORTSTMNT05:1971096","100"
"1005147","ESPORTSTMNT02:2914484","100"
"962203","ESPORTSTMNT02:3232052","100"
"713694","ESPORTSTMNT06:1840389","100"
"1048034","ESPORTSTMNT05:1210389","200"
"709468","ESPORTSTMNT04:1610356","200"
"920172","ESPORTSTMNT02:1385332","100"
"863777","ESPORTSTMNT02:2073393","100"
"645606","ESPORTSTMNT04:2674560","200"
"1056501","ESPORTSTMNT03:2886045","200"
"1143805","ESPORTSTMNT02:1683639","100"
"559460","ESPORTSTMNT03:1350856","100"
"965179","ESPORTSTMNT02:1735353","100"
"1123673","ESPORTSTMNT05:2521082","200"
"692636","ESPORTSTMNT01:1323141","200"
"768417","ESPORTSTMNT05:2520135","100"
"808705","ESPORTSTMNT02:1694781","200"
"807754","ESPORTSTMNT03:3129590","100"
"875689","ESPORTSTMNT03:2545400","200"
"1500166","ESPORTSTMNT03:3118598","200"
"1426887","ESPORTSTMNT01:3339762","200"
"664794","ESPORTSTMNT06:2541044","200"
"1128346","ESPORTSTMNT01:2132296","200"
"1013736","ESPORTSTMNT02:3166466","100"
"982867","ESPORTSTMNT03:1760696","100"
"665191","ESPORTSTMNT03:1823082","200"
"989224","ESPORTSTMNT02:1086847","100"
"857946","ESPORTSTMNT03:2568648","100"
"967158","ESPORTSTMNT03:3180622","200"
"938997","ESPORTSTMNT01:1694108","200"
"841187","ESPORTSTMNT05:2520138","200"
"775405","ESPORTSTMNT03:3190648","100"
"1317843","ESPORTSTMNT01:3309892","200"
"953263","ESPORTSTMNT02:1725516","100"
"973660","ESPORTSTMNT01:1882306","100"
"860247","ESPORTSTMNT01:2964822","200"
"1109853","ESPORTSTMNT03:3183712","100"
"1031827","ESPORTSTMNT02:1281307","100"
"915490","ESPORTSTMNT03:2886381","200"
"923962","ESPORTSTMNT02:3233211","100"
"975865","ESPORTSTMNT04:2200388","200"
"1140666","ESPORTSTMNT02:2881582","100"
"806244","ESPORTSTMNT01:3409937","200"
"974192","ESPORTSTMNT06:1230041","200"
"804011","ESPORTSTMNT01:2861113","200"
"843828","ESPORTSTMNT06:2210931","100"
"687897","LPL_B:330032","100"
"904112","ESPORTSTMNT01:3416295","100"
"1252642","ESPORTSTMNT01:1432144","200"
"870597","ESPORTSTMNT03:3128324","100"
"1025733","ESPORTSTMNT01:3382319","200"
"1089748","ESPORTSTMNT01:2697320","200"
"818209","ESPORTSTMNT04:1120150","100"
"1332735","ESPORTSTMNT01:3326491","100"
"901459","ESPORTSTMNT03:2549580","100"
"719169","ESPORTSTMNT06:2470767","100"
"785259","ESPORTSTMNT04:2431025","100"
"959692","ESPORTSTMNT03:2651400","200"
"915201","ESPORTSTMNT05:1400098","100"
"797770","LPL_A:330592","100"
"1151066","LPL_B:323262","200"
"909554","ESPORTSTMNT01:3295098","200"
"1253164","ESPORTSTMNT03:3181372","100"
"1419206","ESPORTSTMNT03:3199250","100"
"659515","ESPORTSTMNT03:2055325","200"
"954010","ESPORTSTMNT05:3221129","200"
"962303","ESPORTSTMNT04:2451155","200"
"979686","ESPORTSTMNT03:1114348","200"
"738405","ESPORTSTMNT06:2542335","200"
"1250672","ESPORTSTMNT03:3090031","100"
"896144","ESPORTSTMNT01:1110218","200"
"960906","ESPORTSTMNT05:2030033","200"
"909554","ESPORTSTMNT01:1436460","100"
"926270","ESPORTSTMNT01:2146731","100"
"1063875","ESPORTSTMNT01:3308840","200"
"783402","ESPORTSTMNT03:2091995","200"
"873500","ESPORTSTMNT02:3143092","200"
"913119","ESPORTSTMNT01:2695387","200"
"896291","ESPORTSTMNT03:2568009","200"
"1010885","ESPORTSTMNT01:3414375","100"
"1112085","ESPORTSTMNT02:3231207","200"
"922424","ESPORTSTMNT01:3324574","100"
"711610","ESPORTSTMNT03:3097478","100"
"1014923","ESPORTSTMNT03:3091832","200"
"811863","ESPORTSTMNT01:3369362","100"
"977303","ESPORTSTMNT05:2980405","100"
"1271647","ESPORTSTMNT03:2930677","200"
"1069120","ESPORTSTMNT03:2547149","100"
"859310","ESPORTSTMNT01:2783287","100"
"833950","ESPORTSTMNT03:2789898","100"
"1616323","ESPORTSTMNT04:1800775","200"
"623392","ESPORTSTMNT01:1882191","100"
"1013977","ESPORTSTMNT01:3312900","100"
"891359","ESPORTSTMNT03:2780675","200"
"991524","ESPORTSTMNT03:1817305","200"
"1045061","ESPORTSTMNT04:1670511","100"
"831308","ESPORTSTMNT01:2862448","100"
"960370","ESPORTSTMNT04:1800323","200"
"810513","ESPORTSTMNT03:2657886","100"
"846860","ESPORTSTMNT03:1756442","200"
"731160","ESPORTSTMNT03:2783457","100"
"925906","ESPORTSTMNT02:2071634","100"
"924569","ESPORTSTMNT03:3177938","200"
"784654","ESPORTSTMNT01:2783280","200"
"659375","ESPORTSTMNT03:1127543","100"
"1086690","ESPORTSTMNT03:2657728","200"
"642937","ESPORTSTMNT03:2568631","200"
"846823","ESPORTSTMNT03:1751052","200"
"675592","ESPORTSTMNT03:1141726","200"
"1019123","ESPORTSTMNT01:2706227","100"
"1020735","ESPORTSTMNT01:3329658","100"
"751221","ESPORTSTMNT03:1811621","200"
"899229","ESPORTSTMNT05:3240472","100"
"1005528","ESPORTSTMNT02:3217610","100"
"907928","ESPORTSTMNT02:3142313","200"
"753005","ESPORTSTMNT05:1981037","100"
"967293","ESPORTSTMNT06:2819770","200"
"751393","ESPORTSTMNT05:3222360","200"
"852772","ESPORTSTMNT03:2930662","100"
"1039169","ESPORTSTMNT02:3215315","200"
"1112392","ESPORTSTMNT02:1929039","200"
"908010","ESPORTSTMNT02:2775575","200"
"686649","ESPORTSTMNT02:2880965","200"
"864644","ESPORTSTMNT02:1140546","200"
"921146","ESPORTSTMNT03:3141703","200"
"922916","ESPORTSTMNT03:2799869","100"
"966765","ESPORTSTMNT06:2541064","200"
"737912","ESPORTSTMNT03:2053949","200"
"671202","ESPORTSTMNT03:2580298","200"
"782578","ESPORTSTMNT05:1870736","200"
"715124","ESPORTSTMNT03:1430736","200"
"1167966","ESPORTSTMNT01:3306772","100"
"929793","ESPORTSTMNT02:2067487","100"
"1340610","ESPORTSTMNT01:1144812","100"
"1034123","ESPORTSTMNT03:1995163","200"
"749653","ESPORTSTMNT06:2818718","200"
"811963","ESPORTSTMNT01:2982190","100"
"1194731","ESPORTSTMNT01:2146212","100"
"1167696","ESPORTSTMNT01:3323405","200"
"949497","ESPORTSTMNT03:1125284","200"
"956537","ESPORTSTMNT05:2520752","100"
"916921","ESPORTSTMNT01:3092439","100"
"847784","ESPORTSTMNT03:3122015","200"
"772171","ESPORTSTMNT04:2200395","100"
"906409","ESPORTSTMNT04:2684566","100"
"1028839","ESPORTSTMNT04:2210383","100"
"1163829","ESPORTSTMNT05:1830462","100"
"869728","ESPORTSTMNT02:2974306","100"
"950363","ESPORTSTMNT01:2706355","100"
"912287","ESPORTSTMNT03:1764730","200"
"585614","ESPORTSTMNT03:2794593","100"
"878575","ESPORTSTMNT04:1800388","100"
"1298135","ESPORTSTMNT06:2768385","100"
"629712","ESPORTSTMNT04:1800713","200"
"1160902","ESPORTSTMNT01:3344006","100"
"941454","ESPORTSTMNT03:2075119","200"
"1067914","ESPORTSTMNT01:1305569","200"
"659330","ESPORTSTMNT01:3331468","200"
"754932","ESPORTSTMNT06:1830972","100"
"624788","ESPORTSTMNT03:3176263","100"
"1219152","ESPORTSTMNT02:3159221","100"
"1105073","ESPORTSTMNT03:2714308","200"
"953197","ESPORTSTMNT01:2982290","200"
"1248711","ESPORTSTMNT03:3193448","200"
"1018766","ESPORTSTMNT01:3331729","200"
"578415","ESPORTSTMNT02:1770207","200"
"602921","ESPORTSTMNT01:1895048","100"
"890983","ESPORTSTMNT01:2743696","100"
"936279","ESPORTSTMNT02:1687027","100"
"836990","ESPORTSTMNT01:3344199","100"
"756462","ESPORTSTMNT02:1092208","200"
"1025053","ESPORTSTMNT03:1815323","200"
"872185","ESPORTSTMNT04:2472191","100"
"808141","ESPORTSTMNT02:2820431","100"
"674357","ESPORTSTMNT01:2905481","100"
"772908","ESPORTSTMNT04:2230522","200"
"921036","ESPORTSTMNT03:1764085","100"
"892910","ESPORTSTMNT06:2260456","200"
"1195590","ESPORTSTMNT01:3366944","100"
"946357","ESPORTSTMNT01:2743973","100"
"866598","ESPORTSTMNT03:3192853","200"
"926444","ESPORTSTMNT04:2470578","200"
"1008736","ESPORTSTMNT06:2532309","200"
"942815","ESPORTSTMNT03:3124607","200"
"961346","LPL_A:329585","100"
"920429","ESPORTSTMNT01:1435288","200"
"941542","ESPORTSTMNT03:3188542","200"
"1028840","ESPORTSTMNT02:1722025","200"
"897966","ESPORTSTMNT01:1682914","100"
"1081574","ESPORTSTMNT01:2782900","200"
"888284","ESPORTSTMNT02:2062096","200"
"1126935","ESPORTSTMNT01:3336673","100"
"1183433","ESPORTSTMNT04:2410211","100"
"863567","ESPORTSTMNT03:3195506","200"
"788361","ESPORTSTMNT06:1680368","200"
"865488","ESPORTSTMNT04:2688524","200"
"1049291","ESPORTSTMNT01:1414831","100"
"1266076","ESPORTSTMNT02:2577994","100"
"1084735","ESPORTSTMNT01:2142375","100"
"957616","ESPORTSTMNT01:3092209","100"
"1214443","ESPORTSTMNT06:1050040","100"
"1098783","ESPORTSTMNT03:1990259","200"
"804718","ESPORTSTMNT03:3160861","100"
"977115","ESPORTSTMNT04:2686024","100"
