"platformgameid","teamid","side","shutdown_collected","blue_max_shutdown","red_max_shutdown"
"ESPORTSTMNT02:3171418","107582184905264520","100","0","900.0","0.0"
"ESPORTSTMNT05:2750215","103935468920814040","200","150","1400.0","50.0"
"ESPORTSTMNT05:2750215","105515219038427019","100","50","1400.0","50.0"
"ESPORTSTMNT01:3336224","107700199633958891","200","150","1150.0","200.0"
"ESPORTSTMNT01:3336224","107760667929003738","100","300","1150.0","200.0"
"ESPORTSTMNT02:3219458","99566404581868574","100","1000","950.0","250.0"
"ESPORTSTMNT02:3219458","100205573496804586","200","1150","950.0","250.0"
"ESPORTSTMNT01:3380451","99566408217116828","100","550","1150.0","650.0"
"ESPORTSTMNT01:3380451","99566408221114231","200","650","1150.0","650.0"
"ESPORTSTMNT05:3090549","103877675241047720","200","350","350.0","1000.0"
"ESPORTSTMNT05:3090549","103935530333072898","100","700","350.0","1000.0"
"ESPORTSTMNT02:2064837","99566405128626825","200",,"1600.0","150.0"
"ESPORTSTMNT02:2064837","99566405124618295","100",,"1600.0","150.0"
"ESPORTSTMNT05:3217543","109669678317817381","100","1900","1600.0","300.0"
"ESPORTSTMNT05:3217543","99566406065437842","200","1900","1600.0","300.0"
"ESPORTSTMNT04:1480491","103935446548920777","100",,"300.0","450.0"
"ESPORTSTMNT04:1480491","103935468920814040","200",,"300.0","450.0"
"ESPORTSTMNT06:2823285","105593951536470384","200","250","1250.0","50.0"
"ESPORTSTMNT06:2823285","105594135137147298","100","100","1250.0","50.0"
"ESPORTSTMNT02:1970528","100725845018863243","100",,"1250.0","350.0"
"ESPORTSTMNT02:1970528","99566404585387054","200",,"1250.0","350.0"
"ESPORTSTMNT02:3209811","107582641798795198","200","1600","750.0","1300.0"
"ESPORTSTMNT02:3209811","107599040773840060","100","1200","750.0","1300.0"
"ESPORTSTMNT02:1936586","105536952747658409","100",,"1200.0","300.0"
"ESPORTSTMNT02:1936586","105536918475957734","200",,"1200.0","300.0"
"ESPORTSTMNT01:1682791","102787200120306562","100",,"700.0","0.0"
"ESPORTSTMNT01:1682791","105503778424809514","200",,"700.0","0.0"
"ESPORTSTMNT01:2139377","98767991897792379","100",,"1550.0","150.0"
"ESPORTSTMNT01:2139377","104367072827489994","200",,"1550.0","150.0"
"ESPORTSTMNT03:2784585","107598878262940546","100","900","1000.0","850.0"
"ESPORTSTMNT03:2784585","107598712583969458","200","600","1000.0","850.0"
"ESPORTSTMNT04:1810697","106222632206917342","200",,"750.0","650.0"
"ESPORTSTMNT04:1810697","105520713962793016","100",,"750.0","650.0"
"ESPORTSTMNT01:3295590","105913238372341488","100","250","1200.0","150.0"
"ESPORTSTMNT01:3295590","106857734387052095","200","900","1200.0","150.0"
"ESPORTSTMNT03:3093611","109668849651338559","200","450","850.0","50.0"
"ESPORTSTMNT03:3093611","103535282119620510","100","0","850.0","50.0"
"ESPORTSTMNT01:3411436","105549995617170853","200","1500","1350.0","600.0"
"ESPORTSTMNT01:3411436","109485342651298305","100","1400","1350.0","600.0"
"ESPORTSTMNT03:1441007","101428372603715124","100",,"350.0","600.0"
"ESPORTSTMNT03:1441007","103535282119620510","200",,"350.0","600.0"
"ESPORTSTMNT04:2451850","105549997263803379","200","1750","600.0","900.0"
"ESPORTSTMNT04:2451850","105549998884468136","100","1200","600.0","900.0"
"ESPORTSTMNT01:3367798","100205576309502431","100","350","250.0","0.0"
"ESPORTSTMNT01:3367798","99566408217955692","200","400","250.0","0.0"
"ESPORTSTMNT02:2557962","105549995617170853","100",,"250.0","500.0"
"ESPORTSTMNT02:2557962","105549997263803379","200",,"250.0","500.0"
"ESPORTSTMNT02:2557532","105549997263803379","100",,"850.0","650.0"
"ESPORTSTMNT02:2557532","105549993449477104","200",,"850.0","650.0"
"ESPORTSTMNT02:3149943","105550049871017396","200","50","250.0","50.0"
"ESPORTSTMNT02:3149943","105550051809743868","100","300","250.0","50.0"
"ESPORTSTMNT02:3166499","105913238372341488","200","850","850.0","0.0"
"ESPORTSTMNT02:3166499","99566405128626825","100","100","850.0","0.0"
"ESPORTSTMNT03:3194640","107251374793416561","100","0","1550.0","50.0"
"ESPORTSTMNT03:3194640","107258254469504696","200","150","1550.0","50.0"
"ESPORTSTMNT06:2768861","107563714667537640","200","0","1450.0","150.0"
"ESPORTSTMNT06:2768861","98767991926151025","100","700","1450.0","150.0"
"ESPORTSTMNT01:2983790","107598788926820994","100","0","1750.0","0.0"
"ESPORTSTMNT01:2983790","107598785733448849","200","300","1750.0","0.0"
"ESPORTSTMNT03:1431816","99566406490127625","100",,"1500.0","350.0"
"ESPORTSTMNT03:1431816","104367082616536883","200",,"1500.0","350.0"
"ESPORTSTMNT03:3196718","109695924147263860","100","900","1400.0","50.0"
"ESPORTSTMNT03:3196718","109696138543579708","200","1750","1400.0","50.0"
"ESPORTSTMNT03:2714810","103461966951059521","200","150","1850.0","0.0"
"ESPORTSTMNT03:2714810","98767991892579754","100","0","1850.0","0.0"
"ESPORTSTMNT01:2905176","107422385694193066","200","650","600.0","900.0"
"ESPORTSTMNT01:2905176","107467827374313054","100","1000","600.0","900.0"
"ESPORTSTMNT06:2818545","107565448721890834","200","850","450.0","150.0"
"ESPORTSTMNT06:2818545","107565493716773932","100","150","450.0","150.0"
"ESPORTSTMNT06:1180368","102787200130988976","200",,"550.0","500.0"
"ESPORTSTMNT06:1180368","103877589042434434","100",,"550.0","500.0"
"ESPORTSTMNT01:2917181","108159996371573462","200","550","1300.0","500.0"
"ESPORTSTMNT01:2917181","108159917648031455","100","1400","1300.0","500.0"
"ESPORTSTMNT05:1860659","105537947396116202","100",,"350.0","100.0"
"ESPORTSTMNT05:1860659","104251016988118464","200",,"350.0","100.0"
"ESPORTSTMNT01:3307919","109698855806033734","200","950","550.0","750.0"
"ESPORTSTMNT01:3307919","107582609836036013","100","1250","550.0","750.0"
"ESPORTSTMNT06:2191031","105515345386578249","100","250","1150.0","200.0"
"ESPORTSTMNT06:2191031","107468079354897663","200","350","1150.0","200.0"
"ESPORTSTMNT06:2773154","105521419784127190","100","1450","300.0","650.0"
"ESPORTSTMNT06:2773154","107416342401528388","200","500","300.0","650.0"
"ESPORTSTMNT03:2796903","98767991930907107","200","850","1750.0","50.0"
"ESPORTSTMNT03:2796903","103461966951059521","100","100","1750.0","50.0"
"ESPORTSTMNT04:1481089","103935468920814040","100",,"900.0","850.0"
"ESPORTSTMNT04:1481089","105515219038427019","200",,"900.0","850.0"
"ESPORTSTMNT06:2530395","101383793567806688","200","200","1300.0","100.0"
"ESPORTSTMNT06:2530395","103461966965149786","100","1050","1300.0","100.0"
"ESPORTSTMNT01:3327386","99566408219409348","100","150","1200.0","100.0"
"ESPORTSTMNT01:3327386","99566408217116828","200","1900","1200.0","100.0"
"ESPORTSTMNT02:3213439","105505619546859895","200","1600","1100.0","1000.0"
"ESPORTSTMNT02:3213439","100205573495116443","100","1350","1100.0","1000.0"
"ESPORTSTMNT03:2796260","107581287168722290","100","1100","1750.0","850.0"
"ESPORTSTMNT03:2796260","107581300297680248","200","1500","1750.0","850.0"
"ESPORTSTMNT02:2913482","98767991921462763","200","850","900.0","750.0"
"ESPORTSTMNT02:2913482","103535282124208038","100","600","900.0","750.0"
"ESPORTSTMNT05:2680310","108203169709977541","200","1550","1050.0","0.0"
"ESPORTSTMNT05:2680310","108203159356403647","100","400","1050.0","0.0"
"ESPORTSTMNT01:3322924","103461966981927044","100","950","100.0","850.0"
"ESPORTSTMNT01:3322924","99566405126602853","200","150","100.0","850.0"
"ESPORTSTMNT06:2819995","101383793567806688","200","300","400.0","1250.0"
"ESPORTSTMNT06:2819995","98767991866488695","100","350","400.0","1250.0"
"ESPORTSTMNT06:2773243","105553606349477427","100","100","1300.0","100.0"
"ESPORTSTMNT06:2773243","107416342401528388","200","850","1300.0","100.0"
"ESPORTSTMNT01:3302753","107580497041999074","100","50","1100.0","0.0"
"ESPORTSTMNT01:3302753","107580483738977500","200","450","1100.0","0.0"
"ESPORTSTMNT06:2768966","98767991866488695","200","550","400.0","0.0"
"ESPORTSTMNT06:2768966","101383793567806688","100","600","400.0","0.0"
"ESPORTSTMNT02:1640904","105537226118106446","100",,"400.0","250.0"
"ESPORTSTMNT02:1640904","105536773074826367","200",,"400.0","250.0"
"ESPORTSTMNT02:1334873","99566404581868574","200",,"1600.0","100.0"
"ESPORTSTMNT02:1334873","99566404585387054","100",,"1600.0","100.0"
"ESPORTSTMNT05:1820161","99566405123587075","200",,"950.0","1000.0"
"ESPORTSTMNT05:1820161","99566405126602853","100",,"950.0","1000.0"
"ESPORTSTMNT02:1415116","99566404581868574","200",,"600.0","150.0"
"ESPORTSTMNT02:1415116","100725845022060229","100",,"600.0","150.0"
"ESPORTSTMNT02:1937446","100725845022060229","100",,"1750.0","400.0"
"ESPORTSTMNT02:1937446","102747101565183056","200",,"1750.0","400.0"
"ESPORTSTMNT04:2675809","98767991926151025","200","350","450.0","400.0"
"ESPORTSTMNT04:2675809","100205573495116443","100","300","450.0","400.0"
"ESPORTSTMNT03:2920977","107467834753797729","200","1200","900.0","0.0"
"ESPORTSTMNT03:2920977","107467827374313054","100","200","900.0","0.0"
"ESPORTSTMNT06:2821226","106371141659311452","100","200","550.0","0.0"
"ESPORTSTMNT06:2821226","109697683685398040","200","1450","550.0","0.0"
"ESPORTSTMNT01:1892076","105594135137147298","100",,"1100.0","200.0"
"ESPORTSTMNT01:1892076","102787200132955066","200",,"1100.0","200.0"
"ESPORTSTMNT03:1996214","101428372603715124","200",,"700.0","650.0"
"ESPORTSTMNT03:1996214","101428372605353526","100",,"700.0","650.0"
"ESPORTSTMNT03:3086653","109480204628225868","100","1450","250.0","750.0"
"ESPORTSTMNT03:3086653","99566408221961358","200","300","250.0","750.0"
"ESPORTSTMNT02:2913662","105521706535388095","200","1100","1350.0","0.0"
"ESPORTSTMNT02:2913662","102787200149928963","100","0","1350.0","0.0"
"ESPORTSTMNT02:3217976","102747101565183056","100","950","2150.0","400.0"
"ESPORTSTMNT02:3217976","100725845022060229","200","50","2150.0","400.0"
"ESPORTSTMNT05:2951723","105514907449611976","100","1400","900.0","600.0"
"ESPORTSTMNT05:2951723","107468079354897663","200","800","900.0","600.0"
"ESPORTSTMNT01:1432055","99566408219409348","200",,"1250.0","250.0"
"ESPORTSTMNT01:1432055","99566408217116828","100",,"1250.0","250.0"
"ESPORTSTMNT02:2556972","104710316579222193","200",,"2050.0","150.0"
"ESPORTSTMNT02:2556972","107422385694193066","100",,"2050.0","150.0"
"ESPORTSTMNT01:2138098","99566408221961358","200",,"450.0","0.0"
"ESPORTSTMNT01:2138098","99566408217116828","100",,"450.0","0.0"
"ESPORTSTMNT03:3192307","109696138543579708","100","0","150.0","0.0"
"ESPORTSTMNT03:3192307","109696115986547257","200","850","150.0","0.0"
"ESPORTSTMNT06:2768811","102235771678061291","100","0","1100.0","0.0"
"ESPORTSTMNT06:2768811","99566406066182955","200","200","1100.0","0.0"
"ESPORTSTMNT04:1250235","103461966965149786","100",,"900.0","250.0"
"ESPORTSTMNT04:1250235","98767991926151025","200",,"900.0","250.0"
"ESPORTSTMNT04:2411536","105505619546859895","100","1550","50.0","500.0"
"ESPORTSTMNT04:2411536","98767991853197861","200","200","50.0","500.0"
"ESPORTSTMNT05:1430747","99566405130451785","100",,"1000.0","700.0"
"ESPORTSTMNT05:1430747","103461966971048042","200",,"1000.0","700.0"
"ESPORTSTMNT02:2673845","107582178455767077","200","150","100.0","1600.0"
"ESPORTSTMNT02:2673845","107582181197106556","100","750","100.0","1600.0"
"ESPORTSTMNT02:1334858","99566404585387054","100",,"1150.0","0.0"
"ESPORTSTMNT02:1334858","99566404581868574","200",,"1150.0","0.0"
"ESPORTSTMNT03:1751247","98926509892121852","200",,"1700.0","0.0"
"ESPORTSTMNT03:1751247","98767991877340524","100",,"1700.0","0.0"
"ESPORTSTMNT03:2885390","105536738266035235","200","450","1500.0","700.0"
"ESPORTSTMNT03:2885390","105537149834356301","100","400","1500.0","700.0"
"ESPORTSTMNT03:2799038","107581750701049485","100","0","2700.0","0.0"
"ESPORTSTMNT03:2799038","107581689894520368","200","0","2700.0","0.0"
"ESPORTSTMNT02:1922185","99566405127798575","200",,"900.0","1050.0"
"ESPORTSTMNT02:1922185","103461966971048042","100",,"900.0","1050.0"
"ESPORTSTMNT05:2670296","108203154514683518","100","0","300.0","0.0"
"ESPORTSTMNT05:2670296","108203164850614211","200","1250","300.0","0.0"
"LPL_A:342569","99566404854685458","100","150","50.0","1600.0"
"LPL_A:342569","99566404850008779","200","100","50.0","1600.0"
"ESPORTSTMNT02:2776794","107467834753797729","100","750","750.0","950.0"
"ESPORTSTMNT02:2776794","107422385694193066","200","250","750.0","950.0"
"ESPORTSTMNT03:1997525","99566404585387054","200",,"50.0","900.0"
"ESPORTSTMNT03:1997525","100725845022060229","100",,"50.0","900.0"
"ESPORTSTMNT04:2470670","105549988405523871","100","650","100.0","1450.0"
"ESPORTSTMNT04:2470670","105549998884468136","200","0","100.0","1450.0"
"ESPORTSTMNT06:2815813","107565477822627354","100","0","1200.0","50.0"
"ESPORTSTMNT06:2815813","109642690191894407","200","150","1200.0","50.0"
"LPL_B:328001","99566404852189289","200","550","550.0","800.0"
"LPL_B:328001","99566404855553726","100","850","550.0","800.0"
"ESPORTSTMNT05:1971096","105520713962793016","200",,"850.0","1000.0"
"ESPORTSTMNT05:1971096","102787200155434012","100",,"850.0","1000.0"
"ESPORTSTMNT05:2941886","104251016988118464","100","800","1400.0","300.0"
"ESPORTSTMNT05:2941886","105537947396116202","200","100","1400.0","300.0"
"ESPORTSTMNT06:2774812","109631326144414089","200","1100","500.0","1100.0"
"ESPORTSTMNT06:2774812","107581300297680248","100","400","500.0","1100.0"
"ESPORTSTMNT03:2653245","103461966951059521","100","50","1650.0","50.0"
"ESPORTSTMNT03:2653245","98926509892121852","200","100","1650.0","50.0"
"ESPORTSTMNT03:3196374","105550036134585264","200","500","300.0","700.0"
"ESPORTSTMNT03:3196374","105550051809743868","100","1050","300.0","700.0"
"ESPORTSTMNT01:3309955","100205573496804586","200","0","1600.0","150.0"
"ESPORTSTMNT01:3309955","100725845018863243","100","150","1600.0","150.0"
"ESPORTSTMNT01:2742551","98767991930907107","100","900","350.0","900.0"
"ESPORTSTMNT01:2742551","99294153824386385","200","350","350.0","900.0"
"ESPORTSTMNT06:2821207","109697689430777005","100","500","50.0","400.0"
"ESPORTSTMNT06:2821207","107597875833524424","200","100","50.0","400.0"
"ESPORTSTMNT04:2669306","103877675241047720","100","50","1000.0","50.0"
"ESPORTSTMNT04:2669306","109523293035238887","200","800","1000.0","50.0"
"ESPORTSTMNT04:2210454","105520819263036609","100","400","850.0","250.0"
"ESPORTSTMNT04:2210454","105520784254806142","200","550","850.0","250.0"
"ESPORTSTMNT03:2882834","105536738266035235","100","1100","300.0","300.0"
"ESPORTSTMNT03:2882834","105536918475957734","200","350","300.0","300.0"
"ESPORTSTMNT03:2003821","101383792887446028","100",,"2150.0","50.0"
"ESPORTSTMNT03:2003821","98767991921462763","200",,"2150.0","50.0"
"ESPORTSTMNT04:2666097","107597875833524424","100","400","1400.0","300.0"
"ESPORTSTMNT04:2666097","102787200124959636","200","350","1400.0","300.0"
"ESPORTSTMNT02:2840001","105550036134585264","200","1100","400.0","1400.0"
"ESPORTSTMNT02:2840001","105550026570060790","100","2350","400.0","1400.0"
"ESPORTSTMNT03:2890576","99566405130451785","100","150","1450.0","150.0"
"ESPORTSTMNT03:2890576","99566405127798575","200","950","1450.0","150.0"
"ESPORTSTMNT02:2673002","101428372607057464","200","1000","1800.0","0.0"
"ESPORTSTMNT02:2673002","100285330168091787","100","150","1800.0","0.0"
"ESPORTSTMNT04:2665422","109539776003058530","200","150","900.0","50.0"
"ESPORTSTMNT04:2665422","107599485973747723","100","100","900.0","50.0"
"ESPORTSTMNT01:3308108","105521637552587612","200","350","1300.0","650.0"
"ESPORTSTMNT01:3308108","108078422885368642","100","1300","1300.0","650.0"
"ESPORTSTMNT01:3329903","108361552741927561","100","1900","1600.0","200.0"
"ESPORTSTMNT01:3329903","99566405126602853","200","1450","1600.0","200.0"
"ESPORTSTMNT02:1725179","105593161016793151","200",,"1200.0","500.0"
"ESPORTSTMNT02:1725179","102787200129022886","100",,"1200.0","500.0"
"ESPORTSTMNT01:3394060","107597875833524424","100","0","1200.0","0.0"
"ESPORTSTMNT01:3394060","102787200124959636","200","150","1200.0","0.0"
"ESPORTSTMNT01:3317673","108448995754333242","100","0","950.0","0.0"
"ESPORTSTMNT01:3317673","105536773074826367","200","150","950.0","0.0"
"ESPORTSTMNT01:2144279","99322214684939974","100",,"1650.0","0.0"
"ESPORTSTMNT01:2144279","100289931264192378","200",,"1650.0","0.0"
"ESPORTSTMNT01:3337205","107251231972989211","100","850","400.0","0.0"
"ESPORTSTMNT01:3337205","107258254469504696","200","750","400.0","0.0"
"LPL_B:326681","99566404853854212","100","50","1450.0","50.0"
"LPL_B:326681","99566404855553726","200","1050","1450.0","50.0"
"ESPORTSTMNT06:2822099","98767991926151025","200","450","200.0","1100.0"
"ESPORTSTMNT06:2822099","107563714667537640","100","1900","200.0","1100.0"
"ESPORTSTMNT05:2940873","102787200124959636","100","300","1550.0","0.0"
"ESPORTSTMNT05:2940873","107597870621708485","200","300","1550.0","0.0"
"ESPORTSTMNT03:3176763","98767991877340524","200","100","1650.0","0.0"
"ESPORTSTMNT03:3176763","99294153824386385","100","100","1650.0","0.0"
"ESPORTSTMNT06:1880796","103935642731826448","100",,"1150.0","50.0"
"ESPORTSTMNT06:1880796","105520788833075738","200",,"1150.0","50.0"
"ESPORTSTMNT04:2666103","102787200151698443","100","450","250.0","200.0"
"ESPORTSTMNT04:2666103","105515219038427019","200","550","250.0","200.0"
"ESPORTSTMNT03:3189910","105521706535388095","200","50","1750.0","950.0"
"ESPORTSTMNT03:3189910","102787200149928963","100","2000","1750.0","950.0"
"ESPORTSTMNT02:3211980","105549995617170853","100","150","200.0","1200.0"
"ESPORTSTMNT02:3211980","105549991104165282","200","300","200.0","1200.0"
"ESPORTSTMNT01:1720742","100205573496804586","100",,"1750.0","0.0"
"ESPORTSTMNT01:1720742","100205573495116443","200",,"1750.0","0.0"
"ESPORTSTMNT06:2260237","98767991940181526","200","1050","900.0","200.0"
"ESPORTSTMNT06:2260237","101383793574360315","100","300","900.0","200.0"
"ESPORTSTMNT03:2651549","98767991860392497","200","150","200.0","1200.0"
"ESPORTSTMNT03:2651549","98767991877340524","100","300","200.0","1200.0"
"ESPORTSTMNT01:3372597","99566408358330419","100","250","1050.0","50.0"
"ESPORTSTMNT01:3372597","104841890701948065","200","1000","1050.0","50.0"
"ESPORTSTMNT01:3311199","109696115986547257","200","500","850.0","650.0"
"ESPORTSTMNT01:3311199","109696126554266494","100","450","850.0","650.0"
"ESPORTSTMNT01:3384211","109675490370327425","200","400","1000.0","50.0"
"ESPORTSTMNT01:3384211","109675484017801229","100","50","1000.0","50.0"
"ESPORTSTMNT02:3218157","106857734387052095","100","600","300.0","400.0"
"ESPORTSTMNT02:3218157","103461966971048042","200","300","300.0","400.0"
"ESPORTSTMNT04:2410351","99566406066182955","200","700","1150.0","450.0"
"ESPORTSTMNT04:2410351","98767991949608898","100","200","1150.0","450.0"
"ESPORTSTMNT06:1881122","104710682193583854","100",,"200.0","1450.0"
"ESPORTSTMNT06:1881122","102787200134790084","200",,"200.0","1450.0"
"ESPORTSTMNT06:2542141","99566404585387054","100","450","1500.0","100.0"
"ESPORTSTMNT06:2542141","102747101565183056","200","3150","1500.0","100.0"
"ESPORTSTMNT05:2980404","106371141659311452","200","350","200.0","300.0"
"ESPORTSTMNT05:2980404","107597870621708485","100","400","200.0","300.0"
"ESPORTSTMNT03:2890919","99566405124618295","100","0","1150.0","50.0"
"ESPORTSTMNT03:2890919","103461966981927044","200","1250","1150.0","50.0"
