"gametime","platformgameid","killerteamid"
"149487","ESPORTSTMNT01:3372029","100"
"367381","ESPORTSTMNT06:1730615","100"
"119398","ESPORTSTMNT02:2553153","300"
"345444","ESPORTSTMNT05:3090511","100"
"232324","ESPORTSTMNT03:3115981","200"
"225808","ESPORTSTMNT06:1680343","200"
"242152","ESPORTSTMNT03:3165467","100"
"871862","LPL_A:334808","100"
"1357125","ESPORTSTMNT01:3378505","200"
"400313","ESPORTSTMNT05:3090747","200"
"141837","ESPORTSTMNT02:3211174","200"
"557986","ESPORTSTMNT03:2561048","200"
"377169","ESPORTSTMNT03:1764985","200"
"519050","ESPORTSTMNT03:2634097","200"
"356487","ESPORTSTMNT03:3192370","100"
"274184","ESPORTSTMNT02:3220950","200"
"261919","ESPORTSTMNT04:2230522","200"
"511235","ESPORTSTMNT02:1694811","100"
"764772","ESPORTSTMNT04:1481089","100"
"248640","ESPORTSTMNT03:1432002","200"
"649752","ESPORTSTMNT01:2692980","100"
"193837","ESPORTSTMNT03:3083260","200"
"893734","ESPORTSTMNT02:3210560","100"
"571692","ESPORTSTMNT06:1881263","200"
"431639","ESPORTSTMNT01:1143510","100"
"393735","ESPORTSTMNT02:3220953","100"
"558055","ESPORTSTMNT03:2820062","200"
"161197","ESPORTSTMNT03:2093856","100"
"248846","ESPORTSTMNT05:3060382","100"
"387141","ESPORTSTMNT03:2569854","100"
"765636","ESPORTSTMNT05:2580360","100"
"515972","ESPORTSTMNT03:3121376","100"
"202744","ESPORTSTMNT06:1180430","200"
"211898","ESPORTSTMNT01:3326301","100"
"591356","ESPORTSTMNT06:2532200","100"
"436921","ESPORTSTMNT01:1895630","100"
"226189","ESPORTSTMNT03:2093043","100"
"332552","ESPORTSTMNT06:2190575","100"
"215667","ESPORTSTMNT01:1692743","100"
"748816","ESPORTSTMNT02:2076056","100"
"566189","ESPORTSTMNT04:2471384","200"
"368612","ESPORTSTMNT04:2666251","200"
"396713","ESPORTSTMNT06:2340478","100"
"287151","ESPORTSTMNT03:3100979","200"
"378884","ESPORTSTMNT04:2210318","200"
"193571","ESPORTSTMNT03:2795401","200"
"152122","ESPORTSTMNT03:1532280","200"
"555261","ESPORTSTMNT02:2664589","200"
"538843","ESPORTSTMNT02:1735480","200"
"157788","ESPORTSTMNT05:3218528","200"
"336196","ESPORTSTMNT04:2220024","100"
"533756","ESPORTSTMNT02:3220454","200"
"140694","ESPORTSTMNT05:2070354","200"
"530807","ESPORTSTMNT02:1697370","200"
"1069043","ESPORTSTMNT01:3306612","200"
"408599","ESPORTSTMNT03:1824745","100"
"174006","ESPORTSTMNT04:2411208","100"
"160148","ESPORTSTMNT03:3116979","100"
"561097","ESPORTSTMNT03:2546235","100"
"668652","ESPORTSTMNT01:3344571","100"
"198240","ESPORTSTMNT03:2713269","200"
"435200","ESPORTSTMNT01:3410276","200"
"674597","ESPORTSTMNT01:2137687","200"
"203856","ESPORTSTMNT01:2148033","100"
"134832","ESPORTSTMNT02:1321169","200"
"239288","ESPORTSTMNT03:2568111","200"
"740387","ESPORTSTMNT01:3303696","100"
"270345","ESPORTSTMNT02:2974427","200"
"860303","ESPORTSTMNT02:2775530","200"
"95404","ESPORTSTMNT03:1631521","100"
"184158","ESPORTSTMNT01:2915382","200"
"966848","ESPORTSTMNT01:2743231","200"
"634777","ESPORTSTMNT06:2290589","100"
"1167889","ESPORTSTMNT04:1250358","200"
"381409","ESPORTSTMNT06:1570185","200"
"184466","ESPORTSTMNT02:2971222","200"
"576413","ESPORTSTMNT06:1061051","200"
"549425","ESPORTSTMNT01:3370824","100"
"501350","ESPORTSTMNT06:2817541","200"
"500236","ESPORTSTMNT06:1190965","100"
"271564","ESPORTSTMNT06:2191076","200"
"128456","ESPORTSTMNT03:1129194","100"
"524939","ESPORTSTMNT01:3383246","200"
"690482","ESPORTSTMNT01:3379674","200"
"267238","ESPORTSTMNT05:3060557","100"
"473809","ESPORTSTMNT01:1894222","100"
"486490","ESPORTSTMNT06:2774501","200"
"233799","LPL_A:335339","200"
"230795","ESPORTSTMNT02:3218051","200"
"227406","ESPORTSTMNT02:2066084","200"
"270721","ESPORTSTMNT03:3182857","100"
"214431","ESPORTSTMNT06:2470623","200"
"732653","ESPORTSTMNT02:2077027","200"
"269660","ESPORTSTMNT04:2683954","200"
"165084","ESPORTSTMNT03:3178347","200"
"1352481","ESPORTSTMNT05:2760411","200"
"368410","LPL_B:327843","100"
"534460","ESPORTSTMNT05:1830089","200"
"276883","ESPORTSTMNT01:2144902","200"
"313140","ESPORTSTMNT01:1141707","100"
"326116","ESPORTSTMNT02:3156134","200"
"1439476","ESPORTSTMNT01:3315570","300"
"410965","ESPORTSTMNT02:2911268","200"
"395438","ESPORTSTMNT02:1687457","200"
"399035","ESPORTSTMNT01:3294129","100"
"235172","ESPORTSTMNT01:2912059","100"
"628964","ESPORTSTMNT02:2577563","200"
"400035","ESPORTSTMNT01:3409629","200"
"334190","ESPORTSTMNT01:3333820","100"
"403588","ESPORTSTMNT03:2883847","200"
"276460","ESPORTSTMNT06:2210835","100"
"537807","ESPORTSTMNT03:3184300","100"
"909490","LPL_B:329720","200"
"532009","ESPORTSTMNT02:1333365","200"
"489328","ESPORTSTMNT01:3332454","100"
"230203","ESPORTSTMNT03:1230036","100"
"379044","ESPORTSTMNT03:2637862","100"
"571319","ESPORTSTMNT01:3091425","100"
"307666","ESPORTSTMNT04:2210502","200"
"224164","ESPORTSTMNT06:2540910","100"
"211414","ESPORTSTMNT05:1860966","100"
"124918","ESPORTSTMNT03:3196988","100"
"506069","ESPORTSTMNT05:2750224","100"
"166984","ESPORTSTMNT01:3408206","200"
"438936","ESPORTSTMNT01:1152530","100"
"256018","ESPORTSTMNT02:3214016","200"
"1406707","ESPORTSTMNT02:3214964","200"
"467036","ESPORTSTMNT02:1411963","200"
"324180","ESPORTSTMNT04:2663131","200"
"72290","ESPORTSTMNT01:2734280","100"
"1137869","ESPORTSTMNT01:3312690","100"
"729508","ESPORTSTMNT05:1200105","200"
"176787","ESPORTSTMNT02:2574315","200"
"683676","ESPORTSTMNT03:1551936","200"
"176309","ESPORTSTMNT03:3181391","100"
"1040270","ESPORTSTMNT02:2785788","100"
"647477","ESPORTSTMNT03:3200539","100"
"895523","ESPORTSTMNT03:2799931","100"
"359892","ESPORTSTMNT02:1733971","100"
"149532","ESPORTSTMNT06:2541482","200"
"41602","ESPORTSTMNT05:1870344","200"
"528978","ESPORTSTMNT06:2773751","200"
"198760","ESPORTSTMNT01:2142009","200"
"723007","ESPORTSTMNT01:3308953","100"
"775731","ESPORTSTMNT01:3387089","100"
"413121","ESPORTSTMNT02:1414857","100"
"546860","ESPORTSTMNT03:2789291","100"
"580778","ESPORTSTMNT01:3338363","100"
"379814","ESPORTSTMNT03:2006891","200"
"332673","ESPORTSTMNT01:3086781","200"
"408971","ESPORTSTMNT01:3375177","200"
"590271","ESPORTSTMNT02:1086808","200"
"351551","ESPORTSTMNT02:1735068","200"
"542908","ESPORTSTMNT02:1323090","200"
"44247","ESPORTSTMNT04:1220616","100"
"232534","ESPORTSTMNT05:1870380","100"
"202578","ESPORTSTMNT01:1721557","100"
"190452","ESPORTSTMNT02:2971625","100"
"237600","ESPORTSTMNT02:2558387","200"
"552536","ESPORTSTMNT06:2541699","100"
"552313","ESPORTSTMNT04:2090780","100"
"45144","ESPORTSTMNT02:3212243","200"
"226367","ESPORTSTMNT06:1240453","200"
"208123","ESPORTSTMNT06:2530358","100"
"212715","ESPORTSTMNT03:3127125","100"
"430541","ESPORTSTMNT06:1050041","100"
"705098","ESPORTSTMNT05:2520714","200"
"242535","ESPORTSTMNT04:2672523","200"
"488657","ESPORTSTMNT06:1720371","100"
"559399","ESPORTSTMNT05:2990683","100"
"282932","ESPORTSTMNT01:3416121","200"
"211260","ESPORTSTMNT03:2054956","200"
"1499439","ESPORTSTMNT02:3163537","100"
"215981","ESPORTSTMNT03:1111297","100"
"284360","ESPORTSTMNT03:3188542","200"
"461212","LPL_B:329227","200"
"404360","ESPORTSTMNT03:1382488","200"
"1083810","ESPORTSTMNT03:2638010","200"
"316778","ESPORTSTMNT03:3177476","200"
"350805","ESPORTSTMNT06:1021004","200"
"993425","ESPORTSTMNT03:2094008","100"
"203859","ESPORTSTMNT06:1071014","200"
"324532","ESPORTSTMNT03:1551941","200"
"697640","ESPORTSTMNT04:2664736","100"
"507115","ESPORTSTMNT06:2530775","200"
"105244","ESPORTSTMNT04:2200196","100"
"228837","ESPORTSTMNT02:1725167","200"
"196814","ESPORTSTMNT01:3337471","100"
"180002","ESPORTSTMNT02:1082155","100"
"293313","ESPORTSTMNT04:2685948","100"
"208927","LPL_B:329201","100"
"360452","ESPORTSTMNT06:2190214","100"
"444553","ESPORTSTMNT02:2673082","100"
"837282","ESPORTSTMNT02:2574798","200"
"634790","ESPORTSTMNT06:2260265","200"
"338743","ESPORTSTMNT01:1421788","200"
"368452","ESPORTSTMNT03:1342201","100"
"970065","ESPORTSTMNT03:1412995","100"
"496042","ESPORTSTMNT01:3383188","100"
"298260","ESPORTSTMNT03:3170253","100"
"528273","ESPORTSTMNT03:1404129","200"
"552367","ESPORTSTMNT04:1230690","200"
"401139","ESPORTSTMNT02:2884737","200"
"1126573","ESPORTSTMNT03:1128298","100"
"359643","ESPORTSTMNT06:1310575","200"
"198195","ESPORTSTMNT03:2783053","100"
"262792","ESPORTSTMNT01:2250367","100"
"299838","ESPORTSTMNT03:2549522","200"
"192097","ESPORTSTMNT03:3130690","100"
"343301","ESPORTSTMNT02:2067543","200"
"649819","ESPORTSTMNT04:1960739","200"
"1560056","ESPORTSTMNT03:1414338","200"
"107594","ESPORTSTMNT01:1693182","100"
"426313","ESPORTSTMNT04:2220410","100"
"331210","ESPORTSTMNT05:3220127","200"
"268946","ESPORTSTMNT02:2150654","100"
"280312","ESPORTSTMNT04:1250185","200"
"437666","ESPORTSTMNT01:3334689","200"
"397173","ESPORTSTMNT02:2911406","200"
"182940","ESPORTSTMNT06:1880144","200"
"275696","ESPORTSTMNT04:2675986","100"
"156265","ESPORTSTMNT02:1933162","200"
"99975","ESPORTSTMNT03:3197633","100"
"154642","ESPORTSTMNT05:2070135","100"
"465470","ESPORTSTMNT04:2691591","200"
"206638","ESPORTSTMNT05:1821163","200"
"722043","ESPORTSTMNT03:3088332","100"
"206627","ESPORTSTMNT06:2531209","100"
"287895","ESPORTSTMNT03:1683506","100"
"666612","ESPORTSTMNT06:2817798","200"
"643845","ESPORTSTMNT01:1436460","200"
"516519","ESPORTSTMNT04:2471698","200"
"279602","ESPORTSTMNT01:2201159","200"
"415545","ESPORTSTMNT02:3219312","100"
"608563","ESPORTSTMNT06:1721069","200"
"187311","ESPORTSTMNT05:2060632","100"
"401624","ESPORTSTMNT02:3166195","200"
"522413","ESPORTSTMNT01:3387354","200"
"478837","ESPORTSTMNT02:1114480","100"
"199325","ESPORTSTMNT03:2092710","100"
"184745","ESPORTSTMNT03:1990341","200"
"382223","ESPORTSTMNT02:1092589","200"
"536824","ESPORTSTMNT05:1520193","200"
"419392","ESPORTSTMNT06:1840593","100"
"545770","ESPORTSTMNT05:2942470","200"
"243372","ESPORTSTMNT03:2563470","100"
"348682","ESPORTSTMNT03:2794305","100"
"610646","ESPORTSTMNT01:2772493","100"
"392926","ESPORTSTMNT04:2672402","200"
"363524","ESPORTSTMNT04:1810907","200"
"230507","ESPORTSTMNT01:3315589","100"
"337187","ESPORTSTMNT02:2064740","200"
"217257","ESPORTSTMNT03:2101365","100"
"714949","LPL_A:329549","100"
"227285","ESPORTSTMNT03:1673830","200"
"213502","ESPORTSTMNT05:3090119","200"
"457862","ESPORTSTMNT03:1683998","200"
"523828","ESPORTSTMNT02:2553913","200"
"250082","ESPORTSTMNT01:2030178","100"
"574365","ESPORTSTMNT03:1811816","200"
"257447","ESPORTSTMNT04:2230239","100"
"552936","ESPORTSTMNT01:3325781","100"
"653746","ESPORTSTMNT06:1071536","100"
"368397","ESPORTSTMNT01:1880604","100"
"422081","ESPORTSTMNT03:1100585","200"
"369772","ESPORTSTMNT05:3223278","200"
"180208","ESPORTSTMNT02:3231207","100"
"41841","ESPORTSTMNT02:1084440","200"
"209632","ESPORTSTMNT04:2431278","100"
"778740","ESPORTSTMNT05:1400073","200"
"181402","ESPORTSTMNT06:2470184","100"
"336417","ESPORTSTMNT02:1385056","100"
"330462","ESPORTSTMNT03:1822703","100"
"420257","ESPORTSTMNT06:2542402","200"
"399646","ESPORTSTMNT05:1510113","200"
"55353","ESPORTSTMNT03:2104094","200"
"698193","ESPORTSTMNT01:1321408","100"
"329918","ESPORTSTMNT02:2971265","200"
"121628","ESPORTSTMNT02:3155436","200"
"541856","ESPORTSTMNT03:1532365","100"
"353316","ESPORTSTMNT03:1764730","100"
"219164","ESPORTSTMNT06:1200089","200"
"300120","ESPORTSTMNT03:1441104","100"
"230302","ESPORTSTMNT01:2136517","200"
"898186","ESPORTSTMNT04:1961159","200"
"272623","ESPORTSTMNT06:2290508","200"
"732847","ESPORTSTMNT03:3093523","100"
"329466","ESPORTSTMNT05:3090402","200"
"477648","ESPORTSTMNT01:1144602","100"
"114940","ESPORTSTMNT03:1341572","200"
"936451","ESPORTSTMNT03:2072372","200"
"504422","ESPORTSTMNT04:2672152","100"
"1036698","ESPORTSTMNT01:2141750","100"
"481856","ESPORTSTMNT05:1860967","200"
"104109","ESPORTSTMNT04:2340036","100"
"825918","ESPORTSTMNT02:1394597","200"
"389449","ESPORTSTMNT04:1250352","100"
"122470","ESPORTSTMNT03:2797065","100"
"688702","ESPORTSTMNT01:3312717","200"
"336041","ESPORTSTMNT06:2542400","100"
"205882","ESPORTSTMNT03:1811893","200"
"271477","ESPORTSTMNT03:2789661","200"
"873003","ESPORTSTMNT04:2663327","100"
"207702","ESPORTSTMNT05:3241515","200"
"456210","ESPORTSTMNT03:3183997","200"
"645409","ESPORTSTMNT01:2706723","100"
"352345","ESPORTSTMNT01:2783411","100"
"552620","ESPORTSTMNT04:2470856","200"
"725021","ESPORTSTMNT03:3091004","100"
"293924","ESPORTSTMNT06:2774189","100"
"215907","ESPORTSTMNT03:2703703","200"
"415499","ESPORTSTMNT01:2782972","200"
"340500","ESPORTSTMNT01:1880752","100"
"872730","ESPORTSTMNT02:1092035","100"
"322247","ESPORTSTMNT05:3090583","100"
"566826","ESPORTSTMNT06:1881366","200"
"203489","ESPORTSTMNT01:1890306","200"
"283343","ESPORTSTMNT01:3416503","100"
"488239","ESPORTSTMNT02:2556917","200"
"539835","ESPORTSTMNT01:3383265","200"
"303773","ESPORTSTMNT03:1813732","100"
"491147","LPL_A:329567","200"
"650002","ESPORTSTMNT01:2147664","100"
"289403","ESPORTSTMNT03:3199115","100"
"1279685","ESPORTSTMNT04:2689168","200"
"241593","ESPORTSTMNT03:2074792","200"
"381813","ESPORTSTMNT05:1820267","100"
"1073285","ESPORTSTMNT01:1885647","200"
"148320","ESPORTSTMNT02:2781561","100"
"722042","ESPORTSTMNT04:2200539","200"
"111704","ESPORTSTMNT06:2822181","100"
"738624","ESPORTSTMNT06:2818742","100"
"558482","ESPORTSTMNT01:3404553","200"
"698195","ESPORTSTMNT03:2007348","100"
"221136","ESPORTSTMNT03:3184138","100"
"811654","ESPORTSTMNT05:2942832","200"
"183578","ESPORTSTMNT01:2917278","100"
"211550","ESPORTSTMNT04:2667287","200"
"271164","ESPORTSTMNT01:2914117","100"
"297683","ESPORTSTMNT06:2260334","200"
"537055","ESPORTSTMNT03:1133901","100"
"816472","ESPORTSTMNT01:3341009","200"
"412135","ESPORTSTMNT02:2067395","100"
"314829","ESPORTSTMNT04:2451155","100"
"404763","ESPORTSTMNT03:2797096","100"
"281834","ESPORTSTMNT01:1882335","200"
"128020","ESPORTSTMNT03:2893487","200"
"369244","ESPORTSTMNT01:3314752","200"
"553838","ESPORTSTMNT01:2694867","200"
"406474","ESPORTSTMNT03:3129412","200"
"385774","ESPORTSTMNT03:2564704","100"
"901656","ESPORTSTMNT04:2668052","200"
"187822","ESPORTSTMNT05:2530235","100"
"244773","ESPORTSTMNT06:2768025","100"
"450686","ESPORTSTMNT03:1767459","100"
"261778","ESPORTSTMNT06:1020766","200"
"499528","ESPORTSTMNT04:2410410","100"
"506836","ESPORTSTMNT06:1072107","200"
"543244","ESPORTSTMNT02:3221842","100"
"701492","ESPORTSTMNT03:2568234","100"
"104893","ESPORTSTMNT01:1722552","100"
"225696","ESPORTSTMNT02:2570340","100"
"1375194","ESPORTSTMNT03:2799377","100"
"384426","ESPORTSTMNT05:2060209","100"
"586367","ESPORTSTMNT05:1870388","200"
"68632","ESPORTSTMNT03:3093293","200"
"402225","ESPORTSTMNT06:1860080","100"
"208028","ESPORTSTMNT02:1414913","200"
"282656","ESPORTSTMNT02:1735106","100"
"162496","ESPORTSTMNT01:3083701","100"
"520904","ESPORTSTMNT03:2892931","200"
"498696","ESPORTSTMNT02:3221090","100"
"229192","ESPORTSTMNT01:1295834","200"
"378444","ESPORTSTMNT01:2695435","200"
"247050","ESPORTSTMNT04:2410814","200"
"240973","ESPORTSTMNT02:1333728","100"
"495794","ESPORTSTMNT01:1121475","200"
"190589","ESPORTSTMNT03:3090563","200"
"527468","ESPORTSTMNT06:2774244","100"
"243007","ESPORTSTMNT04:2679020","100"
"326145","ESPORTSTMNT02:3219949","200"
"846073","ESPORTSTMNT03:1767412","200"
"94054","ESPORTSTMNT05:3060713","200"
"377796","ESPORTSTMNT04:1000325","200"
"233880","ESPORTSTMNT02:3171080","100"
"231197","ESPORTSTMNT03:2140513","200"
"806442","ESPORTSTMNT06:1560073","200"
"462260","ESPORTSTMNT05:3221196","200"
"200091","ESPORTSTMNT02:2775780","200"
"587406","ESPORTSTMNT02:3057516","200"
"1105768","ESPORTSTMNT03:2782802","200"
"318648","ESPORTSTMNT04:2693223","200"
"144073","ESPORTSTMNT02:2071379","100"
"501914","ESPORTSTMNT06:2340627","100"
"208945","ESPORTSTMNT03:1710766","200"
"625109","ESPORTSTMNT03:2654056","100"
"582827","ESPORTSTMNT02:2151764","200"
"1058645","ESPORTSTMNT03:3091244","200"
"212388","ESPORTSTMNT02:3053150","200"
"925165","ESPORTSTMNT03:2543208","100"
"270748","ESPORTSTMNT01:3376571","100"
"362035","ESPORTSTMNT03:2798402","100"
"259704","ESPORTSTMNT03:1343345","100"
"414675","ESPORTSTMNT02:2775891","100"
"127360","ESPORTSTMNT04:2667026","100"
"681099","ESPORTSTMNT02:2578047","100"
"324134","ESPORTSTMNT02:2064808","200"
"757439","ESPORTSTMNT02:3211401","100"
"192497","ESPORTSTMNT01:3416295","200"
"215454","ESPORTSTMNT02:2810723","200"
"383829","ESPORTSTMNT06:1880148","200"
"190026","ESPORTSTMNT02:1333768","100"
"213158","ESPORTSTMNT02:3213495","200"
"316995","ESPORTSTMNT03:1756840","200"
"425572","ESPORTSTMNT03:1331601","100"
"815925","ESPORTSTMNT03:2796198","100"
"422355","ESPORTSTMNT04:1240386","200"
"418088","ESPORTSTMNT03:1763219","200"
"322520","ESPORTSTMNT01:1301270","100"
"237672","ESPORTSTMNT03:1411452","200"
"447108","ESPORTSTMNT05:3090120","100"
"951350","ESPORTSTMNT02:2554198","100"
"970500","ESPORTSTMNT01:3379723","100"
"357709","ESPORTSTMNT03:2140511","100"
"314424","ESPORTSTMNT06:1180422","100"
"212026","ESPORTSTMNT05:2520525","200"
"261242","ESPORTSTMNT03:1352542","200"
"217328","ESPORTSTMNT01:3315675","200"
"272792","ESPORTSTMNT02:2151852","100"
"208094","ESPORTSTMNT01:2240517","200"
"323247","ESPORTSTMNT06:2823490","200"
"507098","ESPORTSTMNT03:3102530","200"
"1326734","ESPORTSTMNT01:3340668","100"
"991080","ESPORTSTMNT03:2094011","200"
"337237","ESPORTSTMNT03:1230055","200"
"385674","ESPORTSTMNT02:3155254","100"
"395001","ESPORTSTMNT02:2066052","100"
"822126","ESPORTSTMNT03:2894065","200"
"539180","ESPORTSTMNT04:2694220","200"
"203124","ESPORTSTMNT01:3406716","200"
"704858","ESPORTSTMNT03:3196972","200"
"1409705","ESPORTSTMNT05:1830161","200"
"126793","ESPORTSTMNT02:1220739","100"
"335091","ESPORTSTMNT01:2145409","200"
"566523","ESPORTSTMNT04:2676181","100"
"326025","ESPORTSTMNT02:1092122","100"
"428817","ESPORTSTMNT06:1070922","100"
"479674","ESPORTSTMNT03:1817301","100"
"582815","ESPORTSTMNT03:2051394","200"
"761033","ESPORTSTMNT03:2546521","200"
"183842","ESPORTSTMNT03:1671992","100"
"292046","ESPORTSTMNT02:2661682","200"
"226371","ESPORTSTMNT06:2815840","200"
"243390","ESPORTSTMNT01:3372597","100"
"413002","ESPORTSTMNT01:3333240","100"
"251095","ESPORTSTMNT03:2921428","200"
"148495","ESPORTSTMNT01:3327794","100"
"350317","ESPORTSTMNT03:1413981","200"
"527847","ESPORTSTMNT04:2450984","100"
"181455","ESPORTSTMNT03:2568309","200"
"776990","ESPORTSTMNT03:1432295","200"
"521269","ESPORTSTMNT05:3060426","100"
"502403","ESPORTSTMNT01:3381635","200"
"207838","ESPORTSTMNT01:2732725","100"
"297656","ESPORTSTMNT03:3087549","200"
"364473","ESPORTSTMNT03:3094238","200"
"207032","ESPORTSTMNT06:2818085","100"
"144821","ESPORTSTMNT04:2200160","200"
"397984","ESPORTSTMNT02:3229784","100"
"733616","ESPORTSTMNT06:1720495","200"
"130386","ESPORTSTMNT06:1730643","100"
"1155066","ESPORTSTMNT01:2250240","200"
"319730","ESPORTSTMNT04:2686490","200"
"242725","ESPORTSTMNT05:2951657","100"
"511647","ESPORTSTMNT03:2785750","200"
"195668","ESPORTSTMNT04:2470855","100"
"108920","ESPORTSTMNT06:2211042","200"
"725697","ESPORTSTMNT03:3129431","200"
"56212","ESPORTSTMNT06:1571074","100"
"276177","ESPORTSTMNT03:1552615","200"
"518973","ESPORTSTMNT04:1961430","200"
"680210","ESPORTSTMNT03:2054910","200"
"919407","ESPORTSTMNT03:3092442","100"
"372062","ESPORTSTMNT04:1600500","100"
"326988","ESPORTSTMNT02:3144241","200"
"397541","ESPORTSTMNT06:2821296","100"
"470919","ESPORTSTMNT02:2062880","100"
"511502","LPL_B:326635","100"
"767973","ESPORTSTMNT05:2952943","100"
"44415","ESPORTSTMNT02:2556717","200"
"200412","ESPORTSTMNT01:3402143","200"
"1015754","ESPORTSTMNT01:3326283","200"
"1016717","ESPORTSTMNT03:1128632","200"
"128477","ESPORTSTMNT01:2142388","200"
"655662","ESPORTSTMNT01:3331293","100"
"873124","ESPORTSTMNT05:2580303","100"
"292958","ESPORTSTMNT03:2093859","100"
"995370","ESPORTSTMNT01:2210291","100"
"231463","LPL_A:342409","100"
"288066","ESPORTSTMNT03:3174818","100"
"529114","ESPORTSTMNT01:1884916","100"
"184099","ESPORTSTMNT01:1885499","100"
"285645","ESPORTSTMNT06:1031229","200"
"167521","ESPORTSTMNT01:3336729","200"
"84570","ESPORTSTMNT02:3169826","200"
"958370","ESPORTSTMNT06:2820985","200"
"460749","ESPORTSTMNT06:1830361","100"
"709378","ESPORTSTMNT03:3170167","100"
"384647","ESPORTSTMNT01:3328669","200"
"970196","ESPORTSTMNT01:2966141","100"
"626459","ESPORTSTMNT06:1830938","100"
"221166","ESPORTSTMNT04:2684383","100"
"395015","ESPORTSTMNT02:1392000","200"
"126044","ESPORTSTMNT05:3090400","200"
"1491227","ESPORTSTMNT04:1480408","100"
"189319","ESPORTSTMNT01:2148222","100"
"503918","ESPORTSTMNT02:2914004","200"
"271168","ESPORTSTMNT02:3226887","100"
"424351","ESPORTSTMNT06:2822268","100"
"194565","ESPORTSTMNT02:1684458","100"
"180580","ESPORTSTMNT02:3217554","200"
"737750","ESPORTSTMNT06:2774501","100"
"846278","ESPORTSTMNT04:2430154","200"
"775661","ESPORTSTMNT03:2547961","200"
"224243","ESPORTSTMNT03:2784590","100"
"168791","ESPORTSTMNT06:2774603","200"
"1109560","ESPORTSTMNT03:2590258","200"
"542108","ESPORTSTMNT05:1870666","200"
"219177","ESPORTSTMNT01:2800560","200"
"707565","ESPORTSTMNT03:3160716","200"
"262168","ESPORTSTMNT03:1760206","100"
"205864","ESPORTSTMNT04:2667226","200"
"412285","ESPORTSTMNT02:1922267","100"
"530925","ESPORTSTMNT02:2786703","100"
"485310","ESPORTSTMNT04:1120145","100"
"363309","ESPORTSTMNT04:1220183","100"
"580078","ESPORTSTMNT05:2750563","200"
"707032","ESPORTSTMNT04:1660377","100"
"234785","ESPORTSTMNT01:1885775","200"
"206329","ESPORTSTMNT05:2580291","200"
"294964","ESPORTSTMNT01:2771682","100"
"187881","ESPORTSTMNT02:2076952","100"
"426899","ESPORTSTMNT06:2815833","100"
"385483","ESPORTSTMNT05:3222294","100"
"385415","ESPORTSTMNT03:1751266","200"
"276792","ESPORTSTMNT04:1800976","100"
"327179","ESPORTSTMNT03:2930624","200"
"619267","ESPORTSTMNT06:1881262","100"
