"eventtime","platformgameid"
"2023-07-13T11:15:07.046Z","LPL_B:328711"
"2022-02-11T08:07:08.676Z","ESPORTSTMNT02:2558464"
"2022-02-18T02:03:13.516Z","ESPORTSTMNT03:2546050"
"2022-09-01T10:01:22.019Z","ESPORTSTMNT04:2472169"
"2022-01-17T19:35:06.379Z","ESPORTSTMNT01:2703046"
"2021-10-05T18:40:25.135Z","ESPORTSTMNT04:1970451"
"2021-02-13T10:19:07.513Z","ESPORTSTMNT02:1698012"
"2023-03-09T10:13:45.595Z","ESPORTSTMNT03:3124103"
"2020-08-20T23:53:14.150Z","ESPORTSTMNT03:1441735"
"2021-07-13T17:05:02.994Z","ESPORTSTMNT05:2060123"
"2023-05-14T11:56:35.172Z","ESPORTSTMNT04:2676000"
"2023-06-07T17:07:36.487Z","ESPORTSTMNT06:2816794"
"2021-06-27T22:53:59.903Z","ESPORTSTMNT03:2006647"
"2023-02-22T19:24:13.788Z","ESPORTSTMNT05:3219314"
"2022-06-01T01:52:23.727Z","ESPORTSTMNT01:2915679"
"2023-04-01T09:19:38.512Z","ESPORTSTMNT01:3336846"
"2023-02-10T19:08:22.090Z","ESPORTSTMNT04:2664746"
"2021-02-10T18:05:43.448Z","ESPORTSTMNT05:1831954"
"2023-03-18T21:04:59.363Z","ESPORTSTMNT01:3327141"
"2023-04-08T23:12:35.417Z","ESPORTSTMNT01:3342188"
"2021-08-14T14:10:28.617Z","ESPORTSTMNT03:2092382"
"2021-02-06T02:33:07.549Z","ESPORTSTMNT02:1685926"
"2022-01-31T20:11:57.875Z","ESPORTSTMNT02:2553193"
"2021-03-04T18:00:24.145Z","ESPORTSTMNT04:1570227"
"2021-06-21T16:04:26.169Z","ESPORTSTMNT03:2002490"
"2019-07-26T09:01:06.834Z","ESPORTSTMNT01:1161958"
"2022-01-26T15:58:10.695Z","ESPORTSTMNT05:2520135"
"2022-04-07T00:04:45.553Z","ESPORTSTMNT03:2636949"
"2022-08-08T23:01:22.389Z","ESPORTSTMNT01:3092591"
"2021-07-18T09:03:19.240Z","ESPORTSTMNT01:2149659"
"2022-07-08T00:22:03.266Z","ESPORTSTMNT01:2983620"
"2023-03-23T23:28:31.163Z","ESPORTSTMNT01:3331506"
"2021-06-28T19:08:46.175Z","ESPORTSTMNT03:1996827"
"2022-06-24T12:38:27.624Z","ESPORTSTMNT03:2785772"
"2019-06-09T20:08:29.268Z","ESPORTSTMNT01:1142205"
"2023-06-17T17:13:34.261Z","ESPORTSTMNT01:3379020"
"2021-06-11T00:45:41.199Z","ESPORTSTMNT02:1936828"
"2021-10-12T14:48:22.446Z","ESPORTSTMNT04:1960826"
"2023-05-14T12:57:48.814Z","ESPORTSTMNT04:2676026"
"2022-03-04T04:14:51.549Z","ESPORTSTMNT01:2735383"
"2022-03-20T21:43:55.195Z","ESPORTSTMNT03:2651798"
"2021-08-14T13:50:32.817Z","ESPORTSTMNT06:1860937"
"2023-06-19T22:45:59.465Z","ESPORTSTMNT01:3384113"
"2021-06-20T01:50:52.698Z","ESPORTSTMNT03:2001617"
"2022-01-13T18:26:58.514Z","ESPORTSTMNT01:2691284"
"2022-07-01T09:18:30.616Z","ESPORTSTMNT03:2820005"
"2023-06-25T07:16:22.574Z","LPL_A:337010"
"2023-03-02T19:02:13.856Z","ESPORTSTMNT02:3169388"
"2021-03-14T18:01:44.971Z","ESPORTSTMNT02:1732209"
"2022-06-20T17:51:20.837Z","ESPORTSTMNT03:2792697"
"2021-09-05T02:18:31.445Z","ESPORTSTMNT02:2150654"
"2023-01-30T11:40:30.909Z","ESPORTSTMNT03:3094886"
"2023-01-16T08:10:28.804Z","ESPORTSTMNT06:2762099"
"2022-03-25T19:53:11.608Z","ESPORTSTMNT06:2260265"
"2022-01-29T16:21:14.179Z","ESPORTSTMNT02:2552109"
"2021-08-13T11:41:17.389Z","ESPORTSTMNT03:2091954"
"2023-07-22T08:37:23.048Z","ESPORTSTMNT02:3221958"
"2022-07-29T06:09:13.161Z","ESPORTSTMNT06:2541302"
"2022-05-31T22:55:48.946Z","ESPORTSTMNT01:2915629"
"2023-08-04T12:32:22.212Z","ESPORTSTMNT03:3200445"
"2021-02-19T18:53:39.307Z","ESPORTSTMNT03:1754407"
"2022-06-15T20:03:32.480Z","ESPORTSTMNT03:2790049"
"2023-07-29T19:24:38.252Z","ESPORTSTMNT01:3401931"
"2023-07-05T17:07:22.069Z","ESPORTSTMNT06:2818203"
"2023-02-04T17:41:31.216Z","ESPORTSTMNT01:3300413"
"2020-02-23T22:03:12.948Z","ESPORTSTMNT02:1284941"
"2021-07-25T21:59:47.705Z","ESPORTSTMNT02:2076543"
"2021-10-05T14:23:03.984Z","ESPORTSTMNT04:1970417"
"2020-02-07T12:49:26.522Z","ESPORTSTMNT01:1293950"
"2021-10-09T12:49:32.919Z","ESPORTSTMNT04:1970669"
"2023-07-15T10:13:04.150Z","ESPORTSTMNT02:3219942"
"2023-03-12T09:18:32.917Z","ESPORTSTMNT03:3128349"
"2022-02-18T21:06:10.773Z","ESPORTSTMNT03:2546524"
"2022-02-18T16:02:31.286Z","ESPORTSTMNT06:2210727"
"2022-06-17T11:17:34.306Z","ESPORTSTMNT05:2780049"
"2023-08-06T09:26:28.364Z","LPL_A:343936"
"2019-07-13T09:03:32.815Z","ESPORTSTMNT03:1114521"
"2021-03-10T20:09:28.687Z","ESPORTSTMNT01:1886589"
"2022-06-22T18:11:29.570Z","ESPORTSTMNT03:2794360"
"2021-03-10T22:26:39.339Z","ESPORTSTMNT01:1886629"
"2022-04-08T21:14:06.311Z","ESPORTSTMNT03:2656962"
"2022-03-11T02:12:38.714Z","ESPORTSTMNT02:2650760"
"2022-02-03T00:27:25.056Z","ESPORTSTMNT02:2574506"
"2021-12-12T10:14:19.619Z","ESPORTSTMNT01:2593102"
"2023-02-02T20:16:01.512Z","ESPORTSTMNT03:3100382"
"2020-08-07T02:01:19.270Z","ESPORTSTMNT02:1403535"
"2023-01-26T18:06:57.732Z","ESPORTSTMNT02:3139716"
"2022-06-08T22:05:26.975Z","ESPORTSTMNT02:2776426"
"2020-02-08T09:05:39.719Z","ESPORTSTMNT01:1304079"
"2021-03-02T17:03:56.800Z","ESPORTSTMNT01:1891894"
"2019-09-01T11:36:28.039Z","ESPORTSTMNT03:1132978"
"2022-05-28T02:33:40.425Z","ESPORTSTMNT01:2904390"
"2023-05-31T19:17:43.600Z","ESPORTSTMNT06:2816474"
"2021-06-13T17:42:49.080Z","ESPORTSTMNT05:1971609"
"2023-08-05T18:04:47.371Z","ESPORTSTMNT01:3409853"
"2022-01-30T22:16:46.606Z","ESPORTSTMNT02:2552876"
"2023-06-29T13:06:56.490Z","ESPORTSTMNT02:3215460"
"2023-02-16T19:06:30.455Z","ESPORTSTMNT01:3316458"
"2021-01-29T15:02:44.436Z","ESPORTSTMNT05:1830405"
"2020-09-12T17:47:03.020Z","ESPORTSTMNT04:1280225"
"2021-03-30T08:18:59.042Z","ESPORTSTMNT03:1822394"
"2022-01-31T18:06:33.058Z","ESPORTSTMNT02:2553114"
"2021-04-07T21:14:00.997Z","ESPORTSTMNT03:1815364"
"2020-02-20T14:03:26.541Z","ESPORTSTMNT05:1400505"
"2021-07-24T19:41:14.608Z","ESPORTSTMNT02:2066097"
"2020-04-03T19:11:34.376Z","ESPORTSTMNT05:1430382"
"2022-07-20T09:05:41.858Z","ESPORTSTMNT05:2980212"
"2022-03-26T20:56:32.828Z","ESPORTSTMNT03:2633755"
"2022-02-02T22:54:06.818Z","ESPORTSTMNT02:2554376"
"2021-07-20T16:56:06.982Z","ESPORTSTMNT02:2064193"
"2023-02-04T21:20:51.019Z","ESPORTSTMNT01:3300478"
"2023-02-22T19:04:28.063Z","ESPORTSTMNT05:3219311"
"2021-08-03T09:04:18.657Z","ESPORTSTMNT03:2073036"
"2022-04-08T12:42:19.163Z","ESPORTSTMNT03:2637230"
"2022-06-23T18:24:09.125Z","ESPORTSTMNT03:2795149"
"2022-08-02T23:05:13.083Z","ESPORTSTMNT06:2541924"
"2022-01-25T01:10:19.317Z","ESPORTSTMNT01:2706746"
"2022-06-13T18:04:39.549Z","ESPORTSTMNT02:2779270"
"2022-10-30T22:09:09.068Z","ESPORTSTMNT02:3059852"
"2021-02-25T19:11:39.454Z","ESPORTSTMNT06:1581147"
"2021-02-20T14:15:54.974Z","ESPORTSTMNT06:1570920"
"2023-03-11T22:42:48.814Z","ESPORTSTMNT06:2774493"
"2021-07-07T21:14:56.252Z","ESPORTSTMNT01:2146278"
"2023-07-26T10:20:42.347Z","LPL_A:342495"
"2019-05-24T01:46:54.894Z","ESPORTSTMNT03:1100585"
"2020-07-04T21:10:46.227Z","ESPORTSTMNT03:1401986"
"2021-07-07T16:55:40.976Z","ESPORTSTMNT04:1810688"
"2023-06-20T17:00:35.948Z","ESPORTSTMNT01:3384412"
"2022-03-26T09:45:38.970Z","ESPORTSTMNT02:2664040"
"2022-02-15T18:04:00.993Z","ESPORTSTMNT03:2544083"
"2023-07-22T11:01:48.641Z","ESPORTSTMNT02:3222401"
"2021-10-25T12:09:16.303Z","ESPORTSTMNT04:1961309"
"2021-09-26T01:48:21.078Z","ESPORTSTMNT02:2210081"
"2023-07-20T22:07:12.804Z","ESPORTSTMNT03:3192653"
"2022-04-04T23:00:30.162Z","ESPORTSTMNT03:2656183"
"2023-08-19T18:04:50.913Z","ESPORTSTMNT02:3230576"
"2021-07-19T16:16:57.848Z","ESPORTSTMNT02:2073590"
"2023-02-08T19:13:47.673Z","ESPORTSTMNT01:3307124"
"2021-06-26T21:19:25.788Z","ESPORTSTMNT03:2006113"
"2022-03-17T14:26:14.971Z","ESPORTSTMNT06:2260070"
"2023-03-10T08:07:03.148Z","ESPORTSTMNT03:3124535"
"2021-06-17T16:05:43.458Z","ESPORTSTMNT03:1990173"
"2022-07-01T21:13:14.398Z","ESPORTSTMNT03:2789898"
"2022-08-04T09:57:15.909Z","ESPORTSTMNT06:2532064"
"2023-07-20T22:15:31.494Z","ESPORTSTMNT03:3193617"
"2023-02-07T18:11:19.122Z","ESPORTSTMNT01:3303665"
"2021-07-08T18:12:24.477Z","ESPORTSTMNT04:1810757"
"2022-07-02T03:56:15.795Z","ESPORTSTMNT03:2789937"
"2023-03-28T18:40:47.006Z","ESPORTSTMNT04:2672368"
"2022-05-24T00:02:51.436Z","ESPORTSTMNT01:2902760"
"2021-04-10T09:39:40.367Z","ESPORTSTMNT03:1816145"
"2021-03-17T18:27:07.817Z","ESPORTSTMNT02:1733521"
"2023-07-22T10:26:10.298Z","ESPORTSTMNT02:3221974"
"2021-07-14T16:54:06.420Z","ESPORTSTMNT01:2149135"
"2023-07-13T09:15:05.015Z","LPL_B:329652"
"2023-02-16T18:07:26.672Z","ESPORTSTMNT01:3316440"
"2022-02-28T19:56:16.270Z","ESPORTSTMNT01:2732998"
"2019-07-07T12:01:16.683Z","ESPORTSTMNT06:1020345"
"2023-04-01T10:58:47.321Z","ESPORTSTMNT01:3337766"
"2020-08-07T07:05:35.511Z","ESPORTSTMNT02:1413461"
"2022-06-22T21:15:15.164Z","ESPORTSTMNT03:2784466"
"2023-07-15T13:53:27.503Z","ESPORTSTMNT03:3187615"
"2021-06-20T19:01:07.759Z","ESPORTSTMNT03:1991890"
"2021-08-14T12:01:56.182Z","ESPORTSTMNT06:1860931"
"2023-02-13T20:59:47.839Z","ESPORTSTMNT01:3312673"
"2022-08-27T15:08:54.915Z","ESPORTSTMNT05:3060402"
"2022-01-20T03:59:12.451Z","ESPORTSTMNT01:2694317"
"2023-06-05T18:08:32.191Z","ESPORTSTMNT03:3167097"
"2022-06-24T19:07:37.734Z","ESPORTSTMNT06:2470580"
"2023-07-13T19:42:36.622Z","ESPORTSTMNT03:3183968"
"2021-07-11T18:12:46.455Z","ESPORTSTMNT01:2138092"
"2022-07-28T21:51:54.921Z","ESPORTSTMNT03:2894062"
"2019-08-10T08:30:13.333Z","ESPORTSTMNT02:1101865"
"2022-02-15T20:14:54.473Z","ESPORTSTMNT03:2544211"
"2020-06-20T10:21:10.525Z","ESPORTSTMNT01:1415487"
"2021-01-16T16:22:05.825Z","ESPORTSTMNT03:1682154"
"2023-03-05T11:10:17.278Z","ESPORTSTMNT03:3119156"
"2022-04-04T09:11:17.594Z","ESPORTSTMNT03:2636335"
"2022-06-19T16:15:54.465Z","ESPORTSTMNT03:2791857"
"2023-05-31T20:08:12.194Z","ESPORTSTMNT06:2817490"
"2023-03-16T05:07:03.671Z","ESPORTSTMNT01:3326283"
"2021-07-15T18:10:20.559Z","ESPORTSTMNT02:2061811"
"2020-05-09T19:45:55.255Z","ESPORTSTMNT06:1230034"
"2021-07-15T18:53:31.501Z","ESPORTSTMNT05:2070190"
"2023-07-21T12:18:16.266Z","ESPORTSTMNT02:3221926"
"2023-06-15T18:07:44.329Z","ESPORTSTMNT04:2683284"
"2021-03-27T16:19:19.503Z","ESPORTSTMNT06:1690115"
"2021-02-13T14:12:31.324Z","ESPORTSTMNT06:1570381"
"2022-08-24T16:01:37.542Z","ESPORTSTMNT05:3060304"
"2022-03-10T05:09:05.500Z","ESPORTSTMNT01:2772995"
"2022-06-16T11:11:28.859Z","ESPORTSTMNT02:2840060"
"2023-04-02T16:27:10.117Z","ESPORTSTMNT01:3339169"
"2021-03-19T17:57:27.951Z","ESPORTSTMNT05:1860750"
"2020-08-22T09:22:34.723Z","ESPORTSTMNT03:1441984"
"2021-06-23T21:53:47.955Z","ESPORTSTMNT03:1994479"
"2022-08-07T19:13:50.770Z","ESPORTSTMNT03:2930621"
"2021-03-18T19:44:08.952Z","ESPORTSTMNT05:1870759"
"2022-05-13T07:06:05.703Z","ESPORTSTMNT03:2712861"
"2020-08-01T07:56:16.662Z","ESPORTSTMNT02:1401599"
"2021-03-16T18:53:59.796Z","ESPORTSTMNT01:1887512"
"2019-08-03T12:15:17.701Z","ESPORTSTMNT04:980745"
"2022-06-25T02:23:57.689Z","ESPORTSTMNT03:2796303"
"2023-03-11T17:22:42.137Z","ESPORTSTMNT03:3126234"
"2023-01-31T01:58:59.737Z","ESPORTSTMNT03:3096229"
"2022-07-29T06:07:40.592Z","ESPORTSTMNT06:2531305"
"2021-03-22T02:00:59.139Z","ESPORTSTMNT02:1725546"
"2022-01-23T18:32:45.067Z","ESPORTSTMNT01:2696249"
"2023-07-02T13:14:14.221Z","ESPORTSTMNT02:3216819"
"2021-07-20T18:48:15.701Z","ESPORTSTMNT02:2074274"
"2022-06-27T18:09:58.034Z","ESPORTSTMNT03:2798191"
"2021-07-05T18:06:07.749Z","ESPORTSTMNT01:2144928"
"2021-01-31T06:44:44.710Z","ESPORTSTMNT01:1723431"
"2021-02-14T18:06:28.250Z","ESPORTSTMNT03:1751084"
"2020-08-28T17:03:13.546Z","ESPORTSTMNT06:1320690"
"2021-07-06T16:04:23.985Z","ESPORTSTMNT04:1810577"
"2023-03-15T08:51:00.591Z","ESPORTSTMNT03:3131047"
"2022-08-21T19:11:10.730Z","ESPORTSTMNT05:3090142"
"2020-10-06T08:11:23.399Z","ESPORTSTMNT03:1551799"
"2020-02-08T07:09:14.430Z","ESPORTSTMNT01:1304032"
"2023-02-04T22:15:36.935Z","ESPORTSTMNT03:3101053"
"2023-06-24T20:55:04.014Z","ESPORTSTMNT01:3386918"
"2020-09-13T15:55:28.627Z","ESPORTSTMNT04:1280236"
"2022-08-04T18:56:35.025Z","ESPORTSTMNT06:2532130"
"2023-03-24T03:06:37.597Z","ESPORTSTMNT01:3332541"
"2022-02-24T21:16:33.233Z","ESPORTSTMNT06:2211080"
"2022-01-20T16:21:30.459Z","ESPORTSTMNT04:2110657"
"2022-06-16T18:14:51.589Z","ESPORTSTMNT05:2790060"
"2023-02-13T23:57:03.601Z","ESPORTSTMNT01:3313673"
"2022-08-03T16:12:04.088Z","ESPORTSTMNT06:2531989"
"2020-03-06T23:38:25.080Z","ESPORTSTMNT03:1334135"
"2020-03-21T19:50:43.158Z","ESPORTSTMNT04:1140431"
"2020-07-25T10:13:16.269Z","ESPORTSTMNT01:1434812"
"2023-03-09T12:21:08.250Z","ESPORTSTMNT03:3124126"
"2021-03-11T19:04:43.335Z","ESPORTSTMNT01:1896574"
"2023-07-07T08:06:35.959Z","ESPORTSTMNT02:3217904"
"2023-03-15T10:02:50.310Z","ESPORTSTMNT01:3325049"
"2023-07-03T11:15:58.757Z","LPL_B:327843"
"2021-03-10T20:07:19.090Z","ESPORTSTMNT04:1600271"
"2020-06-12T18:06:58.557Z","ESPORTSTMNT01:1413742"
"2021-01-28T19:22:30.666Z","ESPORTSTMNT01:1722568"
"2022-03-18T12:49:18.723Z","ESPORTSTMNT03:2651128"
"2023-06-23T20:02:32.513Z","ESPORTSTMNT01:3385675"
"2022-07-03T12:01:01.632Z","ESPORTSTMNT06:2510261"
"2023-07-22T00:46:07.466Z","ESPORTSTMNT03:3192931"
"2023-04-01T13:37:19.858Z","ESPORTSTMNT01:3338831"
"2022-01-27T21:24:19.187Z","ESPORTSTMNT02:2551428"
"2022-10-16T20:15:10.113Z","ESPORTSTMNT02:3047839"
"2022-01-18T18:05:31.514Z","ESPORTSTMNT04:2090543"
"2021-07-14T09:17:28.394Z","ESPORTSTMNT01:2138811"
"2023-07-20T14:59:27.393Z","ESPORTSTMNT06:2823255"
"2020-07-11T11:05:21.300Z","ESPORTSTMNT06:1270655"
"2021-01-23T19:59:18.572Z","ESPORTSTMNT04:1480772"
"2021-06-23T19:22:37.606Z","ESPORTSTMNT03:2004237"
"2021-04-01T17:36:45.303Z","ESPORTSTMNT06:1680462"
"2021-02-21T23:48:30.122Z","ESPORTSTMNT03:1755556"
"2023-06-30T10:17:52.138Z","LPL_B:327569"
"2020-07-15T11:07:59.548Z","ESPORTSTMNT03:1405461"
"2022-03-13T12:50:18.969Z","ESPORTSTMNT05:2580360"
"2023-08-14T20:04:49.447Z","ESPORTSTMNT04:2692246"
"2021-03-20T12:30:01.868Z","ESPORTSTMNT02:1725021"
"2022-03-02T19:05:59.554Z","ESPORTSTMNT01:2734329"
"2023-03-11T09:36:56.950Z","ESPORTSTMNT03:3128023"
"2021-07-15T17:04:23.594Z","ESPORTSTMNT05:2060199"
"2023-03-03T16:58:50.834Z","ESPORTSTMNT05:3218515"
"2023-08-13T10:18:49.022Z","ESPORTSTMNT01:3414367"
"2023-02-22T20:47:58.740Z","ESPORTSTMNT02:3160076"
"2022-07-21T06:10:17.949Z","ESPORTSTMNT05:2990348"
"2023-07-09T13:01:08.726Z","ESPORTSTMNT02:3219489"
"2020-03-01T00:05:22.133Z","ESPORTSTMNT03:1331198"
"2021-08-10T11:14:15.930Z","ESPORTSTMNT03:2090781"
"2023-03-06T07:31:23.504Z","ESPORTSTMNT03:3117608"
"2020-02-17T21:30:57.468Z","ESPORTSTMNT02:1291892"
"2022-08-27T10:57:44.126Z","ESPORTSTMNT05:3090456"
"2022-03-03T22:07:13.329Z","ESPORTSTMNT01:2745238"
"2019-07-26T18:01:22.410Z","ESPORTSTMNT04:980223"
"2023-02-01T07:08:10.275Z","ESPORTSTMNT03:3096668"
"2019-10-05T11:04:48.615Z","ESPORTSTMNT06:1060543"
"2023-07-21T10:13:10.993Z","LPL_A:343295"
"2020-06-20T11:10:02.443Z","ESPORTSTMNT05:1520153"
"2022-05-31T23:45:05.049Z","ESPORTSTMNT02:2781561"
"2020-06-11T17:53:50.566Z","ESPORTSTMNT04:1220616"
"2019-10-13T14:21:42.901Z","ESPORTSTMNT06:1071266"
"2023-02-20T19:39:50.157Z","ESPORTSTMNT04:2668184"
"2023-07-30T16:24:54.552Z","ESPORTSTMNT01:3404170"
"2021-07-01T17:55:34.494Z","ESPORTSTMNT01:2142404"
"2023-03-21T00:57:16.586Z","ESPORTSTMNT06:2774997"
"2021-06-29T17:08:52.417Z","ESPORTSTMNT06:1830972"
"2020-04-12T18:59:38.685Z","ESPORTSTMNT03:1341029"
"2021-08-21T00:14:26.171Z","ESPORTSTMNT03:2103895"
"2023-06-11T12:12:04.796Z","LPL_A:333009"
"2022-02-09T17:07:04.071Z","ESPORTSTMNT05:2530993"
"2021-03-01T17:09:35.077Z","ESPORTSTMNT01:1891243"
"2020-05-07T17:02:38.460Z","ESPORTSTMNT06:1220007"
"2023-03-05T04:04:27.796Z","ESPORTSTMNT02:3171791"
"2022-08-22T20:13:36.028Z","ESPORTSTMNT04:2451846"
"2023-04-02T19:08:24.666Z","ESPORTSTMNT01:3340115"
"2021-01-22T12:44:47.090Z","ESPORTSTMNT01:1694108"
"2020-07-19T20:03:02.520Z","ESPORTSTMNT01:1432459"
"2022-08-14T15:16:58.347Z","ESPORTSTMNT04:2451371"
"2022-02-24T09:58:41.394Z","ESPORTSTMNT03:2569382"
"2020-07-04T23:14:50.726Z","ESPORTSTMNT03:1402011"
"2022-02-03T19:13:14.756Z","ESPORTSTMNT02:2574798"
"2021-06-13T21:10:25.702Z","ESPORTSTMNT02:1938149"
"2023-08-03T06:46:49.844Z","ESPORTSTMNT01:3408156"
"2020-02-01T18:18:53.280Z","ESPORTSTMNT04:1130201"
"2023-03-24T08:09:51.365Z","ESPORTSTMNT03:3134090"
"2021-03-09T20:00:35.827Z","ESPORTSTMNT01:1895906"
"2023-01-31T02:21:23.724Z","ESPORTSTMNT02:3144241"
"2023-01-30T21:04:30.418Z","ESPORTSTMNT02:3143269"
"2019-05-14T10:12:12.025Z","ESPORTSTMNT01:1121449"
"2022-07-13T08:13:07.660Z","ESPORTSTMNT05:2951501"
"2021-07-11T14:20:38.212Z","ESPORTSTMNT01:2148262"
"2022-06-16T19:27:45.709Z","ESPORTSTMNT05:2780040"
"2021-06-17T20:58:16.620Z","ESPORTSTMNT03:1990388"
"2022-07-11T17:11:30.254Z","ESPORTSTMNT02:2881526"
"2021-09-02T23:59:47.536Z","ESPORTSTMNT02:2140343"
"2023-03-14T17:48:33.015Z","ESPORTSTMNT06:2774695"
"2020-04-09T20:17:57.440Z","ESPORTSTMNT06:1190375"
"2023-07-14T17:53:17.697Z","ESPORTSTMNT06:2819855"
"2022-02-20T20:59:07.630Z","ESPORTSTMNT03:2567542"
"2021-02-23T23:36:48.311Z","ESPORTSTMNT03:1766232"
"2022-01-28T15:59:00.256Z","ESPORTSTMNT05:2520258"
"2023-03-01T17:17:56.340Z","ESPORTSTMNT02:3171010"
"2023-06-22T17:18:46.770Z","ESPORTSTMNT04:2683915"
"2022-02-02T19:41:48.204Z","ESPORTSTMNT02:2554246"
"2022-08-27T22:42:30.377Z","ESPORTSTMNT02:2972776"
"2021-01-28T19:15:32.899Z","ESPORTSTMNT04:1491156"
"2020-04-18T18:21:40.616Z","ESPORTSTMNT03:1342285"
"2022-03-13T16:23:48.312Z","ESPORTSTMNT01:2810154"
"2023-07-27T15:59:17.613Z","ESPORTSTMNT04:2691337"
"2020-02-05T08:12:04.963Z","ESPORTSTMNT01:1302595"
"2022-08-05T14:59:36.410Z","ESPORTSTMNT04:2470107"
"2021-06-16T11:40:01.142Z","ESPORTSTMNT02:1960138"
"2023-08-15T15:01:50.482Z","ESPORTSTMNT04:2692257"
"2022-01-27T18:11:56.052Z","ESPORTSTMNT05:2520220"
"2023-02-20T07:33:54.577Z","ESPORTSTMNT02:3155548"
"2022-01-23T19:12:47.394Z","ESPORTSTMNT01:2706200"
"2020-02-07T05:17:56.800Z","ESPORTSTMNT01:1303478"
"2023-02-21T01:53:07.975Z","ESPORTSTMNT01:3320028"
"2021-09-14T15:57:42.041Z","ESPORTSTMNT04:1880437"
"2021-09-06T14:35:14.269Z","ESPORTSTMNT04:1880301"
"2022-01-29T14:26:19.938Z","ESPORTSTMNT05:2520335"
"2021-02-01T18:06:17.915Z","ESPORTSTMNT02:1683040"
"2023-06-30T22:50:36.478Z","ESPORTSTMNT02:3216444"
"2021-07-27T20:47:41.276Z","ESPORTSTMNT06:1860121"
"2021-08-23T10:00:48.544Z","ESPORTSTMNT01:2200736"
"2023-02-04T20:22:34.342Z","ESPORTSTMNT01:3301400"
"2023-06-17T23:59:21.852Z","ESPORTSTMNT01:3379187"
"2020-04-25T17:01:34.774Z","ESPORTSTMNT06:1190961"
"2023-03-16T13:00:50.431Z","ESPORTSTMNT03:3130319"
"2021-06-24T22:09:18.862Z","ESPORTSTMNT03:1995140"
"2023-06-25T10:35:41.650Z","ESPORTSTMNT01:3386993"
"2021-07-07T17:04:19.726Z","ESPORTSTMNT01:2135850"
"2022-08-16T10:12:19.153Z","ESPORTSTMNT04:2471603"
"2021-07-28T20:18:43.386Z","ESPORTSTMNT06:1880115"
"2020-03-27T08:48:24.863Z","ESPORTSTMNT02:1330912"
"2022-06-21T11:44:46.136Z","ESPORTSTMNT03:2793259"
"2022-08-14T21:03:24.013Z","ESPORTSTMNT01:3084523"
"2021-06-07T10:34:26.591Z","ESPORTSTMNT02:1924559"
"2022-02-10T18:26:19.920Z","ESPORTSTMNT06:2190150"
"2022-06-09T00:59:36.735Z","ESPORTSTMNT02:2786812"
"2020-08-15T11:15:16.972Z","ESPORTSTMNT06:1310080"
"2022-02-09T21:50:49.987Z","ESPORTSTMNT02:2558009"
"2022-03-03T05:07:56.070Z","ESPORTSTMNT01:2744739"
"2023-08-19T10:34:42.606Z","ESPORTSTMNT01:3415992"
"2023-03-22T17:35:02.348Z","ESPORTSTMNT06:2777006"
"2021-08-06T16:39:53.563Z","ESPORTSTMNT06:1880513"
"2022-09-04T11:06:06.702Z","ESPORTSTMNT01:3096987"
"2021-03-27T18:59:50.879Z","ESPORTSTMNT05:1860967"
"2020-04-18T09:24:14.570Z","ESPORTSTMNT03:1342212"
"2022-02-07T23:03:28.531Z","ESPORTSTMNT02:2557084"
"2021-03-09T17:56:51.511Z","ESPORTSTMNT01:1895836"
"2019-08-17T12:50:23.354Z","ESPORTSTMNT06:1050041"
"2023-03-12T03:58:16.332Z","ESPORTSTMNT06:2775488"
"2021-07-31T09:04:28.700Z","ESPORTSTMNT02:2067524"
"2019-05-10T11:13:01.624Z","ESPORTSTMNT01:1120997"
"2021-01-31T18:30:59.188Z","ESPORTSTMNT05:1820789"
"2022-03-23T09:07:28.022Z","ESPORTSTMNT02:2663610"
"2023-06-04T08:51:47.593Z","LPL_A:331257"
"2022-04-02T19:09:54.767Z","ESPORTSTMNT06:2260404"
"2019-07-20T21:10:22.408Z","ESPORTSTMNT03:1128603"
"2023-02-05T19:13:48.761Z","ESPORTSTMNT01:3301748"
"2021-06-17T20:06:56.466Z","ESPORTSTMNT03:1990341"
"2022-04-05T18:05:07.708Z","ESPORTSTMNT06:2290554"
"2021-07-15T09:02:49.568Z","ESPORTSTMNT01:2138992"
"2023-07-27T08:06:26.667Z","ESPORTSTMNT03:3197780"
"2022-08-14T19:38:07.869Z","ESPORTSTMNT01:3094537"
"2019-07-13T11:20:52.995Z","ESPORTSTMNT03:1114569"
"2022-02-17T03:02:19.153Z","ESPORTSTMNT03:2545334"
"2023-04-11T19:41:55.102Z","ESPORTSTMNT05:3222302"
"2020-06-13T17:14:31.006Z","ESPORTSTMNT01:1414038"
"2019-07-28T19:07:49.181Z","ESPORTSTMNT01:1163126"
"2022-02-19T19:05:59.014Z","ESPORTSTMNT06:2210839"
"2021-08-13T23:58:19.890Z","ESPORTSTMNT03:2102330"
"2023-07-29T21:04:00.491Z","ESPORTSTMNT01:3402903"
"2021-07-24T11:01:47.265Z","ESPORTSTMNT05:2060811"
"2021-02-24T20:11:35.556Z","ESPORTSTMNT03:1756864"
"2021-03-31T22:52:06.475Z","ESPORTSTMNT03:1823129"
"2022-06-24T11:41:17.517Z","ESPORTSTMNT03:2785750"
"2020-02-08T05:17:06.009Z","ESPORTSTMNT01:1303974"
"2023-07-09T00:08:55.988Z","ESPORTSTMNT03:3180008"
