"eventtime","platformgameid","gametime","winningteam","blue_level","red_level","blue_cs","red_cs"
"2022-07-28T16:11:17.693Z","ESPORTSTMNT06:2541175","210010","100","12","16","47.0","67.0"
"2023-06-19T11:18:47.140Z","LPL_A:335446","210026","100","17","18","62.0","71.0"
"2022-01-26T18:11:22.091Z","ESPORTSTMNT01:2697430","210109","200","16","16","65.0","55.0"
"2021-07-06T18:14:41.179Z","ESPORTSTMNT01:2145482","210023","100","15","16","49.0","64.0"
"2020-02-16T14:15:06.163Z","ESPORTSTMNT05:1410279","210118","200","13","17","47.0","65.0"
"2022-06-12T17:33:21.366Z","ESPORTSTMNT02:2788976","210021","100","16","14","58.0","48.0"
"2021-07-13T08:09:46.889Z","ESPORTSTMNT01:2148767","210894","200","17","17","72.0","60.0"
"2022-07-30T12:53:12.306Z","ESPORTSTMNT06:2531479","210018","200","13","16","50.0","66.0"
"2023-02-24T13:46:36.433Z","ESPORTSTMNT02:3164049","210031","100","15","17","46.0","65.0"
"2022-07-20T21:23:33.100Z","ESPORTSTMNT05:2990303","210000","200","14","15","54.0","56.0"
"2021-06-08T17:12:21.851Z","ESPORTSTMNT02:1925518","210014","200","17","17","62.0","70.0"
"2022-02-10T21:16:18.070Z","ESPORTSTMNT02:2558351","210267","200","15","15","61.0","40.0"
"2022-02-18T23:10:44.097Z","ESPORTSTMNT03:2546587","210343","200","16","14","60.0","55.0"
"2022-05-18T21:12:23.532Z","ESPORTSTMNT03:2713807","210020","100","16","15","57.0","56.0"
"2023-05-31T19:03:54.108Z","ESPORTSTMNT06:2817486","210020","200","16","16","69.0","62.0"
"2021-07-03T00:33:20.475Z","ESPORTSTMNT01:2132968","210674","100","16","16","51.0","59.0"
"2022-07-26T09:14:04.606Z","ESPORTSTMNT03:2892737","210020","100","15","14","61.0","53.0"
"2023-06-08T08:07:16.047Z","LPL_A:331673","210014","100","17","17","64.0","64.0"
"2021-07-31T10:41:10.180Z","ESPORTSTMNT02:2067531","210758","200","14","17","58.0","64.0"
"2023-06-11T20:13:02.101Z","ESPORTSTMNT01:3366804","210031","100","18","15","56.0","48.0"
"2023-04-12T17:05:40.081Z","ESPORTSTMNT05:3222317","210028","100","16","14","54.0","57.0"
"2022-02-28T21:36:53.735Z","ESPORTSTMNT04:2200403","210011","200","15","16","57.0","63.0"
"2023-03-17T00:45:41.275Z","ESPORTSTMNT01:3324578","210024","200","13","17","31.0","64.0"
"2023-07-06T05:12:42.414Z","ESPORTSTMNT02:3217831","210031","100","17","16","65.0","54.0"
"2023-07-06T05:12:43.382Z","ESPORTSTMNT02:3217831","211000","100","17","16","65.0","54.0"
"2023-07-21T08:59:50.840Z","ESPORTSTMNT02:3220950","210002","100","17","14","74.0","52.0"
"2020-02-09T23:02:32.990Z","ESPORTSTMNT01:1304785","210649","200","14","15","62.0","59.0"
"2023-03-29T01:56:20.500Z","ESPORTSTMNT01:3335749","210025","100","16","17","58.0","63.0"
"2019-05-26T01:14:29.753Z","ESPORTSTMNT03:1100980","210901","200","16","16","49.0","56.0"
"2020-08-30T09:59:15.461Z","ESPORTSTMNT03:1433070","210855","200","15","15","65.0","60.0"
"2023-06-13T17:13:46.297Z","ESPORTSTMNT04:2684124","210018","100","16","15","62.0","61.0"
"2021-03-16T19:55:19.423Z","ESPORTSTMNT02:1723092","210780","200","17","17","63.0","56.0"
"2022-07-13T17:11:46.630Z","ESPORTSTMNT05:2941456","210024","200","13","15","47.0","62.0"
"2022-04-03T16:07:39.499Z","ESPORTSTMNT06:2260423","210006","200","15","15","56.0","60.0"
"2020-03-01T22:04:31.751Z","ESPORTSTMNT03:1321580","210809","100","17","16","60.0","53.0"
"2021-07-08T19:46:12.861Z","ESPORTSTMNT01:2146800","210846","200","16","15","61.0","56.0"
"2023-07-05T19:09:30.441Z","ESPORTSTMNT03:3174697","210000","200","14","16","59.0","56.0"
"2023-07-21T21:08:56.574Z","ESPORTSTMNT03:3193826","210020","100","16","14","57.0","56.0"
"2021-02-08T22:30:23.866Z","ESPORTSTMNT02:1696830","210846","200","15","18","49.0","52.0"
"2020-06-06T16:29:35.708Z","ESPORTSTMNT01:1401566","210934","100","15","17","56.0","64.0"
"2023-08-03T09:06:03.626Z","ESPORTSTMNT01:3408177","210020","200","18","17","70.0","71.0"
"2022-01-28T17:58:51.381Z","ESPORTSTMNT05:2530245","210168","200","14","14","55.0","52.0"
"2020-03-26T07:13:10.589Z","ESPORTSTMNT01:1325167","210005","100","14","15","56.0","62.0"
"2023-01-23T06:11:16.828Z","ESPORTSTMNT03:3087799","210004","100","16","15","69.0","69.0"
"2022-04-28T15:01:07.498Z","ESPORTSTMNT04:2280034","210020","200","17","16","64.0","49.0"
"2021-02-09T18:41:53.871Z","ESPORTSTMNT02:1697121","210975","200","16","14","63.0","55.0"
"2021-07-17T22:04:00.655Z","ESPORTSTMNT02:2072754","210819","200","17","17","61.0","53.0"
"2019-07-28T12:05:43.710Z","ESPORTSTMNT04:980518","210089","100","15","13","55.0","58.0"
"2022-03-20T18:00:02.269Z","ESPORTSTMNT01:2800562","210025","200","17","13","63.0","46.0"
"2023-03-28T17:15:09.087Z","ESPORTSTMNT02:3186180","210018","200","15","13","55.0","41.0"
"2023-03-06T17:09:50.138Z","ESPORTSTMNT06:2773156","210032","100","16","15","59.0","54.0"
"2022-08-02T01:26:14.958Z","ESPORTSTMNT05:2980896","210010","200","17","17","51.0","65.0"
"2022-08-02T01:26:15.948Z","ESPORTSTMNT05:2980896","211000","200","17","17","51.0","65.0"
"2020-07-24T19:32:59.942Z","ESPORTSTMNT01:1434574","210918","100","15","14","58.0","55.0"
"2021-03-04T10:30:22.015Z","ESPORTSTMNT01:1883184","210983","200","17","16","71.0","53.0"
"2020-06-28T15:09:06.154Z","ESPORTSTMNT05:1520653","210697","100","14","16","52.0","64.0"
"2022-02-27T11:09:28.531Z","ESPORTSTMNT03:2590249","210839","100","18","16","66.0","62.0"
"2022-08-06T20:13:14.187Z","ESPORTSTMNT01:3081834","210018","100","14","14","69.0","60.0"
"2022-02-03T17:02:15.067Z","ESPORTSTMNT02:2574701","210097","100","15","14","56.0","50.0"
"2021-06-15T16:08:00.046Z","ESPORTSTMNT06:1840214","210855","200","18","16","65.0","60.0"
"2021-07-14T17:43:55.643Z","ESPORTSTMNT01:2149137","210792","100","16","13","61.0","49.0"
"2023-06-12T08:22:14.340Z","ESPORTSTMNT01:3367984","210032","100","17","16","65.0","62.0"
"2023-06-12T08:22:15.309Z","ESPORTSTMNT01:3367984","211000","100","17","16","65.0","62.0"
"2020-04-11T10:14:53.538Z","ESPORTSTMNT02:1324783","210975","100","14","16","60.0","66.0"
"2021-06-16T09:23:57.901Z","ESPORTSTMNT02:1960108","210915","200","16","16","57.0","60.0"
"2021-09-01T22:42:01.822Z","ESPORTSTMNT01:2250293","210793","100","13","14","56.0","55.0"
"2022-01-20T17:03:32.407Z","ESPORTSTMNT01:2704485","210114","200","16","16","57.0","56.0"
"2021-02-11T18:00:29.370Z","ESPORTSTMNT02:1688134","210959","200","17","18","60.0","63.0"
"2023-03-30T18:09:55.091Z","ESPORTSTMNT04:2672409","210011","100","17","15","65.0","49.0"
"2022-03-01T17:56:27.417Z","ESPORTSTMNT04:2170382","210025","100","13","13","53.0","46.0"
"2021-02-09T19:08:43.370Z","ESPORTSTMNT05:1822022","210841","100","16","14","57.0","56.0"
"2023-02-19T07:10:45.266Z","ESPORTSTMNT02:3156036","210032","100","16","17","61.0","52.0"
"2023-04-07T15:06:43.478Z","ESPORTSTMNT05:3222197","210022","100","15","15","63.0","56.0"
"2023-07-23T18:13:12.647Z","ESPORTSTMNT03:3197195","210006","100","15","15","60.0","50.0"
"2022-06-13T09:09:49.551Z","ESPORTSTMNT02:2789322","210021","200","15","16","56.0","64.0"
"2022-06-24T22:30:54.579Z","ESPORTSTMNT06:2470606","210033","200","15","15","58.0","57.0"
"2022-02-03T18:20:04.806Z","ESPORTSTMNT02:2574764","210126","200","15","16","58.0","61.0"
"2022-07-31T22:35:08.290Z","ESPORTSTMNT03:2885425","210027","100","17","16","62.0","61.0"
"2022-02-06T22:49:22.531Z","ESPORTSTMNT02:2576552","210941","100","16","16","48.0","65.0"
"2020-09-05T21:13:58.270Z","ESPORTSTMNT03:1433695","210946","200","15","16","65.0","57.0"
"2020-02-17T00:27:30.644Z","ESPORTSTMNT02:1281646","210223","100","14","14","63.0","50.0"
"2023-03-18T10:52:02.221Z","ESPORTSTMNT01:3326924","210027","100","14","16","48.0","67.0"
"2021-07-06T18:06:31.139Z","ESPORTSTMNT01:2145493","210927","100","14","16","60.0","62.0"
"2022-03-09T02:14:32.275Z","ESPORTSTMNT01:2772484","210003","200","14","16","53.0","62.0"
"2023-07-27T00:56:36.191Z","ESPORTSTMNT01:3401235","210010","100","15","14","64.0","51.0"
"2023-02-17T09:02:02.229Z","ESPORTSTMNT02:3151356","210017","100","15","15","59.0","57.0"
"2022-06-17T06:10:41.729Z","ESPORTSTMNT02:2830459","210012","100","15","15","59.0","59.0"
"2023-01-24T21:08:29.506Z","ESPORTSTMNT03:3090217","210009","100","16","16","53.0","53.0"
"2023-01-24T21:08:30.497Z","ESPORTSTMNT03:3090217","211000","100","17","16","55.0","54.0"
"2021-01-27T19:01:57.251Z","ESPORTSTMNT03:1684192","210842","200","15","14","62.0","51.0"
"2022-06-30T19:03:42.998Z","ESPORTSTMNT06:2500090","210009","100","14","13","38.0","40.0"
"2022-06-30T19:03:43.989Z","ESPORTSTMNT06:2500090","211000","100","14","13","38.0","42.0"
"2023-07-15T10:20:47.275Z","ESPORTSTMNT03:3186578","210020","200","17","13","66.0","55.0"
"2022-08-07T18:26:20.344Z","ESPORTSTMNT06:2542240","210031","100","15","17","54.0","72.0"
"2020-07-12T20:07:38.184Z","ESPORTSTMNT03:1404909","210872","200","18","16","68.0","66.0"
"2022-07-10T19:37:52.257Z","ESPORTSTMNT05:2940695","210020","200","14","17","54.0","58.0"
"2022-06-06T18:15:01.623Z","ESPORTSTMNT02:2774820","210030","100","14","15","54.0","55.0"
"2022-07-19T17:11:43.044Z","ESPORTSTMNT02:2884042","210007","100","13","14","55.0","56.0"
"2022-01-11T10:13:27.713Z","ESPORTSTMNT01:2690460","210068","200","15","15","63.0","57.0"
"2021-03-04T17:13:05.178Z","ESPORTSTMNT04:1560165","210872","200","16","15","61.0","63.0"
"2021-02-16T17:10:35.062Z","ESPORTSTMNT06:1570554","210838","200","14","14","64.0","48.0"
"2021-06-27T20:56:20.842Z","ESPORTSTMNT03:1996567","210854","100","14","14","48.0","45.0"
"2023-03-13T21:02:43.132Z","ESPORTSTMNT01:3323651","210011","100","16","16","58.0","68.0"
"2022-06-15T03:41:04.543Z","ESPORTSTMNT02:2820217","210006","100","14","15","52.0","60.0"
"2023-02-04T01:55:05.973Z","ESPORTSTMNT03:3098889","210020","200","16","15","51.0","41.0"
"2022-01-24T20:09:56.061Z","ESPORTSTMNT04:2140152","210089","200","13","16","60.0","61.0"
"2023-04-22T21:53:24.451Z","ESPORTSTMNT03:3143946","210011","200","16","16","56.0","62.0"
"2021-09-14T18:45:04.110Z","ESPORTSTMNT04:1890485","210819","100","17","15","57.0","61.0"
"2023-06-23T16:09:07.847Z","ESPORTSTMNT04:2685970","210010","200","15","17","61.0","68.0"
"2021-02-03T19:06:59.941Z","ESPORTSTMNT05:1821203","210836","200","16","15","56.0","53.0"
"2019-06-22T06:17:22.480Z","ESPORTSTMNT02:1091678","210936","200","12","13","53.0","53.0"
"2021-07-25T10:23:55.149Z","ESPORTSTMNT02:2066274","210769","100","15","15","66.0","54.0"
"2021-03-07T11:59:16.182Z","ESPORTSTMNT04:1600118","210713","100","15","17","59.0","61.0"
"2022-03-25T09:13:26.636Z","ESPORTSTMNT02:2673734","210015","200","14","16","54.0","59.0"
"2023-06-20T19:00:30.260Z","ESPORTSTMNT01:3383508","210010","200","17","15","49.0","64.0"
"2023-06-12T13:21:16.839Z","LPL_B:322183","210010","200","17","13","65.0","55.0"
"2023-07-24T12:12:47.330Z","LPL_A:343450","210015","100","16","15","59.0","63.0"
"2021-07-20T08:58:06.763Z","ESPORTSTMNT02:2063907","210947","200","16","18","63.0","69.0"
"2021-07-25T10:11:02.136Z","ESPORTSTMNT02:2076330","210861","200","15","14","66.0","53.0"
"2022-02-20T09:12:47.732Z","ESPORTSTMNT03:2567089","210141","100","17","16","71.0","61.0"
"2021-07-04T18:17:52.709Z","ESPORTSTMNT01:2144420","210876","200","15","16","60.0","64.0"
"2022-02-17T20:51:19.251Z","ESPORTSTMNT03:2565561","210099","200","16","15","62.0","62.0"
"2022-03-02T18:57:35.515Z","ESPORTSTMNT04:2170448","210003","200","15","16","63.0","56.0"
"2021-07-13T12:30:12.382Z","ESPORTSTMNT01:2148861","210949","100","15","15","62.0","54.0"
"2023-02-13T00:48:31.377Z","ESPORTSTMNT01:3314342","210020","100","15","14","56.0","45.0"
"2021-08-15T22:18:15.674Z","ESPORTSTMNT03:2092700","210949","100","15","15","68.0","58.0"
"2023-02-28T20:06:30.660Z","ESPORTSTMNT02:3166803","210031","200","14","13","56.0","51.0"
"2023-02-11T01:13:30.377Z","ESPORTSTMNT01:3311412","210031","100","17","14","56.0","56.0"
"2021-02-18T12:44:51.569Z","ESPORTSTMNT03:1763434","210014","100","14","14","56.0","50.0"
"2022-08-05T08:21:17.216Z","ESPORTSTMNT03:2930064","210004","100","15","15","50.0","66.0"
"2022-03-06T14:17:37.405Z","ESPORTSTMNT04:2220201","210000","200","14","14","48.0","54.0"
"2023-06-10T09:12:28.151Z","ESPORTSTMNT01:3367222","210015","100","15","16","54.0","58.0"
"2021-07-25T17:26:13.715Z","ESPORTSTMNT02:2066398","210903","100","17","15","65.0","53.0"
"2023-06-21T18:29:12.716Z","ESPORTSTMNT04:2685823","210017","100","18","16","66.0","51.0"
"2023-01-23T21:58:46.218Z","ESPORTSTMNT06:2769231","210016","200","16","15","56.0","61.0"
"2023-03-04T00:02:01.270Z","ESPORTSTMNT03:3115587","210031","100","17","16","64.0","62.0"
"2020-03-20T18:24:19.515Z","ESPORTSTMNT04:1140340","210857","200","16","15","62.0","65.0"
"2023-07-02T12:18:32.502Z","ESPORTSTMNT02:3217327","210032","200","15","15","63.0","53.0"
"2022-05-24T02:05:41.207Z","ESPORTSTMNT01:2902806","210013","200","15","15","57.0","63.0"
"2023-06-24T16:26:33.248Z","ESPORTSTMNT02:3212182","210021","100","17","17","65.0","55.0"
"2022-05-20T02:47:59.233Z","ESPORTSTMNT03:2704098","210005","100","16","16","58.0","54.0"
"2023-07-14T10:20:11.081Z","ESPORTSTMNT03:3187150","210030","100","15","15","61.0","56.0"
"2023-04-15T11:13:27.640Z","ESPORTSTMNT02:3190513","210015","200","16","15","48.0","56.0"
"2023-07-09T13:11:22.752Z","ESPORTSTMNT03:3182152","210016","200","17","16","67.0","56.0"
"2023-08-24T18:32:59.331Z","ESPORTSTMNT05:3240514","210018","100","15","15","64.0","64.0"
"2023-03-17T02:47:21.468Z","ESPORTSTMNT06:2775777","210023","100","14","16","52.0","59.0"
"2019-06-30T18:26:48.338Z","ESPORTSTMNT02:1085181","210945","200","16","16","54.0","58.0"
"2020-06-20T18:31:22.659Z","ESPORTSTMNT02:1391936","210931","200","17","17","66.0","59.0"
"2022-10-08T22:21:31.075Z","ESPORTSTMNT02:3045459","210006","200","17","16","69.0","53.0"
"2021-08-16T16:48:16.200Z","ESPORTSTMNT06:1881128","210791","100","14","15","51.0","50.0"
"2021-07-22T22:00:02.754Z","ESPORTSTMNT02:2075435","210845","200","15","18","52.0","56.0"
"2023-03-15T08:03:42.490Z","ESPORTSTMNT03:3129096","210016","200","16","16","65.0","60.0"
"2020-06-13T15:41:36.079Z","ESPORTSTMNT04:1220821","210741","100","14","15","59.0","50.0"
"2022-03-19T17:44:10.183Z","ESPORTSTMNT01:2810438","210032","200","16","15","63.0","50.0"
"2023-07-27T06:05:31.738Z","ESPORTSTMNT03:3197771","210021","100","16","18","58.0","62.0"
"2023-03-01T17:12:57.027Z","ESPORTSTMNT02:3171007","210024","100","13","16","51.0","64.0"
"2021-04-22T18:18:53.069Z","ESPORTSTMNT04:1670393","210807","100","14","15","61.0","57.0"
"2022-05-11T11:36:08.548Z","ESPORTSTMNT03:2702237","210002","200","17","15","65.0","63.0"
"2020-08-23T12:46:43.306Z","ESPORTSTMNT03:1442181","210027","100","16","15","57.0","64.0"
"2020-02-29T17:28:25.245Z","ESPORTSTMNT03:1331083","210903","100","17","13","56.0","58.0"
"2021-08-21T13:25:52.506Z","ESPORTSTMNT03:2103937","210802","200","16","17","69.0","68.0"
"2023-07-21T11:09:43.526Z","LPL_A:343297","210026","100","16","17","67.0","69.0"
"2021-09-16T22:42:26.705Z","ESPORTSTMNT02:2151748","210837","100","18","15","60.0","54.0"
"2023-07-06T11:31:31.009Z","ESPORTSTMNT02:3219312","210010","200","16","17","71.0","67.0"
"2023-07-19T11:22:29.581Z","ESPORTSTMNT03:3192182","210013","100","17","15","60.0","51.0"
"2020-09-29T10:10:48.142Z","ESPORTSTMNT03:1531424","210610","100","15","16","57.0","59.0"
"2023-01-22T21:11:06.997Z","ESPORTSTMNT01:3296275","210028","100","14","15","60.0","54.0"
"2022-06-08T02:33:29.239Z","ESPORTSTMNT02:2775899","210005","200","15","15","49.0","53.0"
"2021-08-03T17:33:18.499Z","ESPORTSTMNT03:2073212","210917","200","15","17","59.0","59.0"
"2023-01-29T08:12:01.390Z","ESPORTSTMNT03:3094541","210013","100","15","17","53.0","59.0"
"2023-02-10T00:03:37.963Z","ESPORTSTMNT01:3306873","210016","100","14","16","60.0","53.0"
"2022-03-18T09:10:40.506Z","ESPORTSTMNT02:2672265","210027","200","18","16","66.0","67.0"
"2022-04-05T15:06:46.336Z","ESPORTSTMNT06:2290530","210000","200","15","16","56.0","67.0"
"2022-07-11T08:13:16.339Z","ESPORTSTMNT02:2911268","210030","200","14","14","51.0","51.0"
"2021-07-03T11:11:50.214Z","ESPORTSTMNT04:1800347","210795","100","16","14","60.0","49.0"
"2019-10-07T16:32:45.616Z","ESPORTSTMNT06:1060790","210850","100","15","16","64.0","65.0"
"2022-01-15T16:59:34.247Z","ESPORTSTMNT04:2090389","210121","200","16","16","55.0","62.0"
"2023-03-16T17:01:24.040Z","ESPORTSTMNT06:2773753","210003","100","13","16","53.0","61.0"
"2022-06-10T00:59:40.960Z","ESPORTSTMNT01:2916788","210025","200","14","15","51.0","56.0"
"2023-03-10T18:09:46.596Z","ESPORTSTMNT06:2774386","210004","100","15","14","58.0","56.0"
"2019-08-16T11:24:41.507Z","ESPORTSTMNT02:1103818","210920","200","14","16","53.0","64.0"
"2022-02-21T10:16:09.387Z","ESPORTSTMNT03:2567745","210978","100","15","15","56.0","57.0"
"2022-01-20T19:22:27.991Z","ESPORTSTMNT04:2090746","210051","200","16","16","54.0","56.0"
"2023-07-08T09:20:47.329Z","LPL_B:329267","210029","100","17","15","71.0","57.0"
"2019-10-19T13:16:29.298Z","ESPORTSTMNT06:1071627","210261","200","16","16","65.0","60.0"
"2023-02-03T20:11:21.271Z","ESPORTSTMNT02:3144428","210007","200","15","15","58.0","64.0"
"2023-05-31T18:12:06.129Z","ESPORTSTMNT06:2815467","210016","200","18","17","55.0","65.0"
"2022-06-30T06:14:15.169Z","ESPORTSTMNT03:2789374","210032","100","15","15","62.0","56.0"
"2021-10-13T17:27:45.169Z","ESPORTSTMNT04:1970931","210051","100","18","15","67.0","54.0"
"2022-03-13T17:07:04.051Z","ESPORTSTMNT01:2810157","210028","100","15","18","59.0","60.0"
"2019-08-15T08:18:15.686Z","ESPORTSTMNT02:1113579","210050","200","16","14","69.0","70.0"
"2023-02-19T18:13:55.718Z","ESPORTSTMNT04:2668137","210017","200","15","15","61.0","56.0"
"2022-02-01T20:12:33.109Z","ESPORTSTMNT05:2530542","210105","200","17","13","59.0","55.0"
"2021-02-11T14:10:43.258Z","ESPORTSTMNT06:1570164","210747","200","15","16","57.0","53.0"
"2022-06-17T16:01:48.850Z","ESPORTSTMNT06:2420123","210004","200","16","15","56.0","59.0"
"2019-06-16T22:03:14.253Z","ESPORTSTMNT01:1144905","210905","200","15","13","57.0","51.0"
"2022-03-10T21:14:39.971Z","ESPORTSTMNT02:2650684","210024","100","16","15","52.0","61.0"
"2020-03-28T07:38:47.016Z","ESPORTSTMNT01:1315538","210979","200","17","15","60.0","62.0"
"2019-07-17T22:59:22.021Z","ESPORTSTMNT03:1116755","210501","100","16","14","65.0","49.0"
"2021-07-23T12:34:26.846Z","ESPORTSTMNT02:2075663","210776","200","17","14","64.0","55.0"
"2022-03-16T01:11:07.727Z","ESPORTSTMNT02:2671490","210005","100","17","16","64.0","54.0"
"2022-03-16T01:11:08.722Z","ESPORTSTMNT02:2671490","211000","100","17","16","64.0","54.0"
"2021-07-06T16:08:28.453Z","ESPORTSTMNT01:2135133","210957","200","15","17","57.0","65.0"
"2023-08-07T20:18:33.183Z","ESPORTSTMNT01:3411415","210001","200","17","16","58.0","58.0"
"2023-03-10T08:57:17.595Z","ESPORTSTMNT03:3125587","210002","200","14","16","52.0","63.0"
"2022-03-02T23:08:03.419Z","ESPORTSTMNT01:2734502","210032","100","15","14","59.0","51.0"
"2021-01-23T18:10:55.913Z","ESPORTSTMNT04:1490690","210871","100","13","18","63.0","65.0"
"2022-02-25T09:02:48.008Z","ESPORTSTMNT03:2569826","210932","100","15","17","64.0","61.0"
"2021-07-15T17:18:55.155Z","ESPORTSTMNT05:2060203","210864","200","15","15","62.0","59.0"
"2022-07-26T22:59:17.105Z","ESPORTSTMNT05:2990765","210017","200","16","13","59.0","52.0"
"2021-07-08T18:10:22.427Z","ESPORTSTMNT01:2136552","210071","200","14","17","52.0","66.0"
"2020-04-19T12:08:49.192Z","ESPORTSTMNT06:1180792","210964","100","16","18","53.0","55.0"
"2022-03-01T18:18:51.484Z","ESPORTSTMNT04:2170381","210013","100","16","16","64.0","65.0"
"2023-03-23T18:00:29.289Z","ESPORTSTMNT04:2672246","210027","100","15","16","57.0","72.0"
"2022-06-01T02:27:20.640Z","ESPORTSTMNT01:2905639","210013","200","18","16","61.0","59.0"
"2022-06-03T03:42:47.741Z","ESPORTSTMNT01:2916171","210008","200","12","16","49.0","46.0"
"2022-06-16T21:57:05.016Z","ESPORTSTMNT03:2790466","210021","100","16","15","58.0","51.0"
"2020-04-04T14:23:31.534Z","ESPORTSTMNT05:1430413","210692","200","14","16","52.0","64.0"
"2022-08-22T23:03:17.925Z","ESPORTSTMNT02:2971814","210029","200","15","15","60.0","58.0"
"2023-04-09T19:47:00.630Z","ESPORTSTMNT05:3220251","210008","200","15","16","53.0","65.0"
"2019-06-09T16:23:10.714Z","ESPORTSTMNT01:1142107","210928","100","16","17","54.0","58.0"
"2019-05-25T01:57:33.782Z","ESPORTSTMNT03:1100756","210930","200","14","16","59.0","56.0"
"2022-02-20T13:41:48.228Z","ESPORTSTMNT06:2190861","210143","100","16","15","66.0","51.0"
"2022-09-25T15:02:15.810Z","ESPORTSTMNT06:2570562","210007","100","16","16","51.0","54.0"
"2020-07-25T16:03:51.165Z","ESPORTSTMNT04:1250450","210843","100","15","16","61.0","63.0"
"2023-06-11T10:10:47.397Z","LPL_A:332026","210008","200","17","17","55.0","69.0"
"2021-02-25T19:49:18.446Z","ESPORTSTMNT03:1766892","210948","200","16","17","58.0","52.0"
"2022-03-07T09:12:44.731Z","ESPORTSTMNT01:2771623","210020","100","16","15","54.0","64.0"
"2022-01-18T16:03:56.950Z","ESPORTSTMNT04:2110478","210070","100","17","17","61.0","58.0"
"2023-06-21T12:13:29.066Z","ESPORTSTMNT01:3384719","210003","100","16","16","62.0","46.0"
"2021-08-22T10:13:18.410Z","ESPORTSTMNT01:2210713","210899","100","18","16","62.0","57.0"
"2021-02-11T20:08:58.665Z","ESPORTSTMNT02:1688174","210880","100","17","15","57.0","55.0"
"2022-03-13T12:11:32.167Z","ESPORTSTMNT04:2210500","210016","100","16","15","55.0","62.0"
